#    L    TT             EE             BB             TE          
  1816    0.13612E-03    0.23151E-05    0.18266E-05    0.12928E-04
  1817    0.13595E-03    0.23119E-05    0.18234E-05    0.12899E-04
  1818    0.13578E-03    0.23087E-05    0.18202E-05    0.12870E-04
  1819    0.13562E-03    0.23057E-05    0.18170E-05    0.12842E-04
  1820    0.13545E-03    0.23026E-05    0.18139E-05    0.12814E-04
  1821    0.13528E-03    0.22997E-05    0.18107E-05    0.12787E-04
  1822    0.13512E-03    0.22968E-05    0.18075E-05    0.12759E-04
  1823    0.13496E-03    0.22939E-05    0.18044E-05    0.12733E-04
  1824    0.13479E-03    0.22911E-05    0.18012E-05    0.12707E-04
  1825    0.13463E-03    0.22883E-05    0.17981E-05    0.12681E-04
  1826    0.13447E-03    0.22856E-05    0.17949E-05    0.12655E-04
  1827    0.13432E-03    0.22829E-05    0.17918E-05    0.12630E-04
  1828    0.13416E-03    0.22802E-05    0.17886E-05    0.12606E-04
  1829    0.13401E-03    0.22776E-05    0.17855E-05    0.12582E-04
  1830    0.13385E-03    0.22750E-05    0.17824E-05    0.12558E-04
  1831    0.13370E-03    0.22724E-05    0.17793E-05    0.12534E-04
  1832    0.13356E-03    0.22698E-05    0.17761E-05    0.12511E-04
  1833    0.13341E-03    0.22673E-05    0.17730E-05    0.12489E-04
  1834    0.13327E-03    0.22648E-05    0.17699E-05    0.12466E-04
  1835    0.13313E-03    0.22622E-05    0.17668E-05    0.12444E-04
  1836    0.13299E-03    0.22597E-05    0.17637E-05    0.12423E-04
  1837    0.13285E-03    0.22572E-05    0.17606E-05    0.12402E-04
  1838    0.13272E-03    0.22547E-05    0.17574E-05    0.12381E-04
  1839    0.13259E-03    0.22521E-05    0.17543E-05    0.12360E-04
  1840    0.13246E-03    0.22496E-05    0.17512E-05    0.12340E-04
  1841    0.13233E-03    0.22470E-05    0.17481E-05    0.12320E-04
  1842    0.13221E-03    0.22445E-05    0.17450E-05    0.12301E-04
  1843    0.13209E-03    0.22419E-05    0.17419E-05    0.12281E-04
  1844    0.13197E-03    0.22393E-05    0.17389E-05    0.12262E-04
  1845    0.13186E-03    0.22366E-05    0.17358E-05    0.12244E-04
  1846    0.13175E-03    0.22339E-05    0.17327E-05    0.12226E-04
  1847    0.13165E-03    0.22312E-05    0.17296E-05    0.12208E-04
  1848    0.13154E-03    0.22285E-05    0.17265E-05    0.12190E-04
  1849    0.13144E-03    0.22257E-05    0.17234E-05    0.12173E-04
  1850    0.13135E-03    0.22229E-05    0.17203E-05    0.12156E-04
  1851    0.13126E-03    0.22200E-05    0.17172E-05    0.12139E-04
  1852    0.13117E-03    0.22171E-05    0.17142E-05    0.12123E-04
  1853    0.13108E-03    0.22141E-05    0.17111E-05    0.12106E-04
  1854    0.13100E-03    0.22111E-05    0.17080E-05    0.12090E-04
  1855    0.13092E-03    0.22080E-05    0.17049E-05    0.12075E-04
  1856    0.13085E-03    0.22049E-05    0.17018E-05    0.12059E-04
  1857    0.13078E-03    0.22017E-05    0.16988E-05    0.12044E-04
  1858    0.13071E-03    0.21985E-05    0.16957E-05    0.12029E-04
  1859    0.13064E-03    0.21952E-05    0.16926E-05    0.12014E-04
  1860    0.13058E-03    0.21919E-05    0.16896E-05    0.11999E-04
  1861    0.13052E-03    0.21886E-05    0.16865E-05    0.11985E-04
  1862    0.13047E-03    0.21852E-05    0.16834E-05    0.11970E-04
  1863    0.13041E-03    0.21817E-05    0.16804E-05    0.11956E-04
  1864    0.13036E-03    0.21782E-05    0.16773E-05    0.11942E-04
  1865    0.13032E-03    0.21747E-05    0.16743E-05    0.11928E-04
  1866    0.13027E-03    0.21711E-05    0.16712E-05    0.11914E-04
  1867    0.13023E-03    0.21675E-05    0.16682E-05    0.11900E-04
  1868    0.13019E-03    0.21639E-05    0.16651E-05    0.11886E-04
  1869    0.13015E-03    0.21602E-05    0.16621E-05    0.11872E-04
  1870    0.13011E-03    0.21564E-05    0.16591E-05    0.11858E-04
  1871    0.13008E-03    0.21526E-05    0.16560E-05    0.11844E-04
  1872    0.13005E-03    0.21488E-05    0.16530E-05    0.11831E-04
  1873    0.13002E-03    0.21450E-05    0.16500E-05    0.11817E-04
  1874    0.12999E-03    0.21411E-05    0.16470E-05    0.11803E-04
  1875    0.12996E-03    0.21371E-05    0.16440E-05    0.11790E-04
  1876    0.12994E-03    0.21331E-05    0.16410E-05    0.11776E-04
  1877    0.12991E-03    0.21291E-05    0.16380E-05    0.11762E-04
  1878    0.12989E-03    0.21250E-05    0.16350E-05    0.11748E-04
  1879    0.12987E-03    0.21209E-05    0.16320E-05    0.11734E-04
  1880    0.12985E-03    0.21168E-05    0.16290E-05    0.11720E-04
  1881    0.12983E-03    0.21126E-05    0.16260E-05    0.11706E-04
  1882    0.12982E-03    0.21084E-05    0.16230E-05    0.11691E-04
  1883    0.12980E-03    0.21042E-05    0.16201E-05    0.11677E-04
  1884    0.12979E-03    0.20999E-05    0.16171E-05    0.11662E-04
  1885    0.12978E-03    0.20956E-05    0.16142E-05    0.11647E-04
  1886    0.12976E-03    0.20912E-05    0.16112E-05    0.11632E-04
  1887    0.12975E-03    0.20868E-05    0.16083E-05    0.11617E-04
  1888    0.12974E-03    0.20824E-05    0.16053E-05    0.11602E-04
  1889    0.12973E-03    0.20779E-05    0.16024E-05    0.11586E-04
  1890    0.12972E-03    0.20734E-05    0.15995E-05    0.11571E-04
  1891    0.12972E-03    0.20689E-05    0.15966E-05    0.11555E-04
  1892    0.12971E-03    0.20643E-05    0.15937E-05    0.11538E-04
  1893    0.12970E-03    0.20597E-05    0.15908E-05    0.11522E-04
  1894    0.12969E-03    0.20551E-05    0.15879E-05    0.11505E-04
  1895    0.12968E-03    0.20504E-05    0.15850E-05    0.11488E-04
  1896    0.12968E-03    0.20457E-05    0.15821E-05    0.11470E-04
  1897    0.12967E-03    0.20410E-05    0.15792E-05    0.11453E-04
  1898    0.12966E-03    0.20362E-05    0.15764E-05    0.11435E-04
  1899    0.12965E-03    0.20315E-05    0.15735E-05    0.11416E-04
  1900    0.12965E-03    0.20266E-05    0.15707E-05    0.11397E-04
  1901    0.12964E-03    0.20218E-05    0.15678E-05    0.11378E-04
  1902    0.12963E-03    0.20169E-05    0.15650E-05    0.11359E-04
  1903    0.12962E-03    0.20120E-05    0.15622E-05    0.11339E-04
  1904    0.12961E-03    0.20071E-05    0.15594E-05    0.11319E-04
  1905    0.12960E-03    0.20021E-05    0.15566E-05    0.11298E-04
  1906    0.12959E-03    0.19972E-05    0.15538E-05    0.11277E-04
  1907    0.12958E-03    0.19922E-05    0.15510E-05    0.11256E-04
  1908    0.12957E-03    0.19872E-05    0.15482E-05    0.11234E-04
  1909    0.12956E-03    0.19821E-05    0.15455E-05    0.11213E-04
  1910    0.12955E-03    0.19771E-05    0.15427E-05    0.11191E-04
  1911    0.12954E-03    0.19721E-05    0.15400E-05    0.11168E-04
  1912    0.12953E-03    0.19670E-05    0.15372E-05    0.11146E-04
  1913    0.12952E-03    0.19620E-05    0.15345E-05    0.11123E-04
  1914    0.12950E-03    0.19569E-05    0.15318E-05    0.11100E-04
  1915    0.12949E-03    0.19518E-05    0.15290E-05    0.11076E-04
  1916    0.12948E-03    0.19468E-05    0.15263E-05    0.11053E-04
  1917    0.12947E-03    0.19417E-05    0.15236E-05    0.11029E-04
  1918    0.12945E-03    0.19366E-05    0.15209E-05    0.11005E-04
  1919    0.12944E-03    0.19316E-05    0.15182E-05    0.10981E-04
  1920    0.12943E-03    0.19265E-05    0.15156E-05    0.10957E-04
  1921    0.12941E-03    0.19215E-05    0.15129E-05    0.10933E-04
  1922    0.12940E-03    0.19165E-05    0.15102E-05    0.10908E-04
  1923    0.12938E-03    0.19115E-05    0.15076E-05    0.10883E-04
  1924    0.12937E-03    0.19065E-05    0.15049E-05    0.10858E-04
  1925    0.12935E-03    0.19015E-05    0.15023E-05    0.10833E-04
  1926    0.12934E-03    0.18965E-05    0.14997E-05    0.10808E-04
  1927    0.12932E-03    0.18916E-05    0.14970E-05    0.10783E-04
  1928    0.12930E-03    0.18867E-05    0.14944E-05    0.10758E-04
  1929    0.12929E-03    0.18818E-05    0.14918E-05    0.10732E-04
  1930    0.12927E-03    0.18769E-05    0.14892E-05    0.10707E-04
  1931    0.12925E-03    0.18721E-05    0.14866E-05    0.10681E-04
  1932    0.12924E-03    0.18673E-05    0.14840E-05    0.10656E-04
  1933    0.12922E-03    0.18625E-05    0.14814E-05    0.10630E-04
  1934    0.12920E-03    0.18578E-05    0.14789E-05    0.10605E-04
  1935    0.12918E-03    0.18531E-05    0.14763E-05    0.10579E-04
  1936    0.12916E-03    0.18484E-05    0.14737E-05    0.10553E-04
  1937    0.12914E-03    0.18438E-05    0.14712E-05    0.10528E-04
  1938    0.12912E-03    0.18392E-05    0.14686E-05    0.10502E-04
  1939    0.12910E-03    0.18347E-05    0.14661E-05    0.10476E-04
  1940    0.12908E-03    0.18302E-05    0.14636E-05    0.10451E-04
  1941    0.12906E-03    0.18258E-05    0.14610E-05    0.10425E-04
  1942    0.12904E-03    0.18214E-05    0.14585E-05    0.10400E-04
  1943    0.12902E-03    0.18170E-05    0.14560E-05    0.10375E-04
  1944    0.12900E-03    0.18128E-05    0.14535E-05    0.10349E-04
  1945    0.12898E-03    0.18085E-05    0.14510E-05    0.10324E-04
  1946    0.12896E-03    0.18044E-05    0.14485E-05    0.10299E-04
  1947    0.12894E-03    0.18003E-05    0.14460E-05    0.10274E-04
  1948    0.12892E-03    0.17962E-05    0.14435E-05    0.10249E-04
  1949    0.12889E-03    0.17923E-05    0.14410E-05    0.10224E-04
  1950    0.12887E-03    0.17884E-05    0.14386E-05    0.10199E-04
  1951    0.12885E-03    0.17845E-05    0.14361E-05    0.10175E-04
  1952    0.12882E-03    0.17807E-05    0.14337E-05    0.10151E-04
  1953    0.12880E-03    0.17770E-05    0.14312E-05    0.10126E-04
  1954    0.12878E-03    0.17734E-05    0.14288E-05    0.10102E-04
  1955    0.12875E-03    0.17698E-05    0.14263E-05    0.10079E-04
  1956    0.12873E-03    0.17663E-05    0.14239E-05    0.10055E-04
  1957    0.12871E-03    0.17628E-05    0.14215E-05    0.10031E-04
  1958    0.12868E-03    0.17594E-05    0.14190E-05    0.10008E-04
  1959    0.12866E-03    0.17561E-05    0.14166E-05    0.99847E-05
  1960    0.12864E-03    0.17528E-05    0.14142E-05    0.99616E-05
  1961    0.12861E-03    0.17496E-05    0.14118E-05    0.99387E-05
  1962    0.12859E-03    0.17464E-05    0.14094E-05    0.99160E-05
  1963    0.12857E-03    0.17433E-05    0.14070E-05    0.98935E-05
  1964    0.12855E-03    0.17402E-05    0.14046E-05    0.98711E-05
  1965    0.12852E-03    0.17371E-05    0.14022E-05    0.98489E-05
  1966    0.12850E-03    0.17342E-05    0.13999E-05    0.98268E-05
  1967    0.12848E-03    0.17312E-05    0.13975E-05    0.98050E-05
  1968    0.12846E-03    0.17283E-05    0.13951E-05    0.97833E-05
  1969    0.12844E-03    0.17255E-05    0.13928E-05    0.97618E-05
  1970    0.12842E-03    0.17226E-05    0.13904E-05    0.97405E-05
  1971    0.12841E-03    0.17199E-05    0.13880E-05    0.97194E-05
  1972    0.12839E-03    0.17171E-05    0.13857E-05    0.96984E-05
  1973    0.12837E-03    0.17144E-05    0.13833E-05    0.96777E-05
  1974    0.12836E-03    0.17117E-05    0.13810E-05    0.96571E-05
  1975    0.12834E-03    0.17091E-05    0.13787E-05    0.96367E-05
  1976    0.12833E-03    0.17065E-05    0.13763E-05    0.96165E-05
  1977    0.12832E-03    0.17039E-05    0.13740E-05    0.95966E-05
  1978    0.12831E-03    0.17014E-05    0.13717E-05    0.95768E-05
  1979    0.12830E-03    0.16989E-05    0.13693E-05    0.95572E-05
  1980    0.12829E-03    0.16964E-05    0.13670E-05    0.95378E-05
  1981    0.12828E-03    0.16939E-05    0.13647E-05    0.95186E-05
  1982    0.12827E-03    0.16915E-05    0.13624E-05    0.94996E-05
  1983    0.12827E-03    0.16890E-05    0.13601E-05    0.94808E-05
  1984    0.12827E-03    0.16866E-05    0.13578E-05    0.94622E-05
  1985    0.12826E-03    0.16842E-05    0.13555E-05    0.94439E-05
  1986    0.12826E-03    0.16819E-05    0.13532E-05    0.94257E-05
  1987    0.12827E-03    0.16795E-05    0.13509E-05    0.94078E-05
  1988    0.12827E-03    0.16772E-05    0.13486E-05    0.93900E-05
  1989    0.12827E-03    0.16748E-05    0.13463E-05    0.93725E-05
  1990    0.12828E-03    0.16725E-05    0.13440E-05    0.93552E-05
  1991    0.12829E-03    0.16702E-05    0.13417E-05    0.93381E-05
  1992    0.12830E-03    0.16679E-05    0.13395E-05    0.93213E-05
  1993    0.12831E-03    0.16656E-05    0.13372E-05    0.93046E-05
  1994    0.12832E-03    0.16633E-05    0.13349E-05    0.92882E-05
  1995    0.12834E-03    0.16611E-05    0.13326E-05    0.92720E-05
  1996    0.12836E-03    0.16588E-05    0.13303E-05    0.92561E-05
  1997    0.12838E-03    0.16565E-05    0.13281E-05    0.92403E-05
  1998    0.12840E-03    0.16542E-05    0.13258E-05    0.92248E-05
  1999    0.12842E-03    0.16519E-05    0.13235E-05    0.92095E-05
  2000    0.12845E-03    0.16496E-05    0.13213E-05    0.91945E-05
  2001    0.12848E-03    0.16473E-05    0.13190E-05    0.91797E-05
  2002    0.12851E-03    0.16450E-05    0.13168E-05    0.91651E-05
  2003    0.12854E-03    0.16427E-05    0.13145E-05    0.91507E-05
  2004    0.12858E-03    0.16404E-05    0.13123E-05    0.91366E-05
  2005    0.12862E-03    0.16381E-05    0.13100E-05    0.91227E-05
  2006    0.12866E-03    0.16358E-05    0.13077E-05    0.91089E-05
  2007    0.12870E-03    0.16334E-05    0.13055E-05    0.90953E-05
  2008    0.12874E-03    0.16311E-05    0.13033E-05    0.90820E-05
  2009    0.12879E-03    0.16287E-05    0.13010E-05    0.90687E-05
  2010    0.12883E-03    0.16264E-05    0.12988E-05    0.90557E-05
  2011    0.12888E-03    0.16240E-05    0.12965E-05    0.90428E-05
  2012    0.12894E-03    0.16216E-05    0.12943E-05    0.90301E-05
  2013    0.12899E-03    0.16192E-05    0.12921E-05    0.90175E-05
  2014    0.12904E-03    0.16168E-05    0.12898E-05    0.90050E-05
  2015    0.12910E-03    0.16144E-05    0.12876E-05    0.89926E-05
  2016    0.12916E-03    0.16120E-05    0.12854E-05    0.89804E-05
  2017    0.12922E-03    0.16095E-05    0.12831E-05    0.89683E-05
  2018    0.12928E-03    0.16071E-05    0.12809E-05    0.89563E-05
  2019    0.12935E-03    0.16046E-05    0.12787E-05    0.89443E-05
  2020    0.12941E-03    0.16022E-05    0.12765E-05    0.89325E-05
  2021    0.12948E-03    0.15997E-05    0.12743E-05    0.89207E-05
  2022    0.12954E-03    0.15972E-05    0.12721E-05    0.89090E-05
  2023    0.12961E-03    0.15947E-05    0.12699E-05    0.88973E-05
  2024    0.12968E-03    0.15921E-05    0.12677E-05    0.88857E-05
  2025    0.12976E-03    0.15896E-05    0.12655E-05    0.88742E-05
  2026    0.12983E-03    0.15870E-05    0.12633E-05    0.88627E-05
  2027    0.12990E-03    0.15845E-05    0.12611E-05    0.88512E-05
  2028    0.12998E-03    0.15819E-05    0.12589E-05    0.88397E-05
  2029    0.13006E-03    0.15793E-05    0.12567E-05    0.88283E-05
  2030    0.13013E-03    0.15766E-05    0.12545E-05    0.88168E-05
  2031    0.13021E-03    0.15740E-05    0.12523E-05    0.88054E-05
  2032    0.13029E-03    0.15713E-05    0.12502E-05    0.87939E-05
  2033    0.13038E-03    0.15687E-05    0.12480E-05    0.87824E-05
  2034    0.13046E-03    0.15660E-05    0.12458E-05    0.87709E-05
  2035    0.13054E-03    0.15632E-05    0.12437E-05    0.87593E-05
  2036    0.13062E-03    0.15605E-05    0.12415E-05    0.87477E-05
  2037    0.13071E-03    0.15578E-05    0.12394E-05    0.87361E-05
  2038    0.13079E-03    0.15550E-05    0.12372E-05    0.87244E-05
  2039    0.13088E-03    0.15522E-05    0.12351E-05    0.87126E-05
  2040    0.13097E-03    0.15494E-05    0.12329E-05    0.87007E-05
  2041    0.13106E-03    0.15465E-05    0.12308E-05    0.86888E-05
  2042    0.13114E-03    0.15437E-05    0.12287E-05    0.86768E-05
  2043    0.13123E-03    0.15408E-05    0.12265E-05    0.86646E-05
  2044    0.13132E-03    0.15379E-05    0.12244E-05    0.86524E-05
  2045    0.13141E-03    0.15350E-05    0.12223E-05    0.86400E-05
  2046    0.13150E-03    0.15320E-05    0.12202E-05    0.86276E-05
  2047    0.13159E-03    0.15290E-05    0.12180E-05    0.86149E-05
  2048    0.13168E-03    0.15261E-05    0.12159E-05    0.86022E-05
  2049    0.13178E-03    0.15230E-05    0.12138E-05    0.85893E-05
  2050    0.13187E-03    0.15200E-05    0.12117E-05    0.85762E-05
  2051    0.13196E-03    0.15169E-05    0.12097E-05    0.85630E-05
  2052    0.13205E-03    0.15138E-05    0.12076E-05    0.85496E-05
  2053    0.13214E-03    0.15107E-05    0.12055E-05    0.85361E-05
  2054    0.13224E-03    0.15076E-05    0.12034E-05    0.85224E-05
  2055    0.13233E-03    0.15044E-05    0.12013E-05    0.85086E-05
  2056    0.13242E-03    0.15012E-05    0.11993E-05    0.84946E-05
  2057    0.13252E-03    0.14980E-05    0.11972E-05    0.84805E-05
  2058    0.13261E-03    0.14948E-05    0.11951E-05    0.84662E-05
  2059    0.13270E-03    0.14916E-05    0.11931E-05    0.84518E-05
  2060    0.13280E-03    0.14883E-05    0.11910E-05    0.84373E-05
  2061    0.13289E-03    0.14851E-05    0.11890E-05    0.84226E-05
  2062    0.13298E-03    0.14818E-05    0.11870E-05    0.84078E-05
  2063    0.13308E-03    0.14785E-05    0.11849E-05    0.83929E-05
  2064    0.13317E-03    0.14752E-05    0.11829E-05    0.83779E-05
  2065    0.13326E-03    0.14719E-05    0.11809E-05    0.83627E-05
  2066    0.13335E-03    0.14686E-05    0.11788E-05    0.83475E-05
  2067    0.13345E-03    0.14653E-05    0.11768E-05    0.83321E-05
  2068    0.13354E-03    0.14619E-05    0.11748E-05    0.83166E-05
  2069    0.13363E-03    0.14586E-05    0.11728E-05    0.83011E-05
  2070    0.13372E-03    0.14553E-05    0.11708E-05    0.82854E-05
  2071    0.13381E-03    0.14519E-05    0.11688E-05    0.82697E-05
  2072    0.13390E-03    0.14486E-05    0.11668E-05    0.82538E-05
  2073    0.13400E-03    0.14453E-05    0.11648E-05    0.82379E-05
  2074    0.13409E-03    0.14419E-05    0.11628E-05    0.82218E-05
  2075    0.13418E-03    0.14386E-05    0.11609E-05    0.82057E-05
  2076    0.13427E-03    0.14353E-05    0.11589E-05    0.81896E-05
  2077    0.13435E-03    0.14319E-05    0.11569E-05    0.81733E-05
  2078    0.13444E-03    0.14286E-05    0.11550E-05    0.81570E-05
  2079    0.13453E-03    0.14253E-05    0.11530E-05    0.81406E-05
  2080    0.13462E-03    0.14220E-05    0.11511E-05    0.81242E-05
  2081    0.13470E-03    0.14187E-05    0.11491E-05    0.81077E-05
  2082    0.13479E-03    0.14154E-05    0.11472E-05    0.80911E-05
  2083    0.13488E-03    0.14121E-05    0.11452E-05    0.80745E-05
  2084    0.13496E-03    0.14089E-05    0.11433E-05    0.80578E-05
  2085    0.13505E-03    0.14056E-05    0.11414E-05    0.80411E-05
  2086    0.13513E-03    0.14024E-05    0.11394E-05    0.80244E-05
  2087    0.13521E-03    0.13992E-05    0.11375E-05    0.80076E-05
  2088    0.13529E-03    0.13959E-05    0.11356E-05    0.79908E-05
  2089    0.13537E-03    0.13928E-05    0.11337E-05    0.79740E-05
  2090    0.13546E-03    0.13896E-05    0.11318E-05    0.79571E-05
  2091    0.13553E-03    0.13864E-05    0.11299E-05    0.79402E-05
  2092    0.13561E-03    0.13833E-05    0.11280E-05    0.79233E-05
  2093    0.13569E-03    0.13802E-05    0.11261E-05    0.79063E-05
  2094    0.13577E-03    0.13771E-05    0.11242E-05    0.78894E-05
  2095    0.13584E-03    0.13741E-05    0.11223E-05    0.78724E-05
  2096    0.13592E-03    0.13711E-05    0.11204E-05    0.78555E-05
  2097    0.13599E-03    0.13681E-05    0.11186E-05    0.78385E-05
  2098    0.13606E-03    0.13651E-05    0.11167E-05    0.78215E-05
  2099    0.13613E-03    0.13621E-05    0.11148E-05    0.78046E-05
  2100    0.13621E-03    0.13592E-05    0.11130E-05    0.77876E-05
  2101    0.13627E-03    0.13564E-05    0.11111E-05    0.77707E-05
  2102    0.13634E-03    0.13535E-05    0.11093E-05    0.77538E-05
  2103    0.13641E-03    0.13507E-05    0.11074E-05    0.77368E-05
  2104    0.13648E-03    0.13479E-05    0.11056E-05    0.77200E-05
  2105    0.13654E-03    0.13451E-05    0.11038E-05    0.77031E-05
  2106    0.13660E-03    0.13424E-05    0.11019E-05    0.76863E-05
  2107    0.13667E-03    0.13397E-05    0.11001E-05    0.76694E-05
  2108    0.13673E-03    0.13370E-05    0.10983E-05    0.76527E-05
  2109    0.13679E-03    0.13344E-05    0.10965E-05    0.76359E-05
  2110    0.13685E-03    0.13318E-05    0.10947E-05    0.76192E-05
  2111    0.13691E-03    0.13292E-05    0.10928E-05    0.76026E-05
  2112    0.13697E-03    0.13266E-05    0.10910E-05    0.75860E-05
  2113    0.13703E-03    0.13241E-05    0.10892E-05    0.75694E-05
  2114    0.13709E-03    0.13216E-05    0.10874E-05    0.75529E-05
  2115    0.13715E-03    0.13191E-05    0.10857E-05    0.75364E-05
  2116    0.13720E-03    0.13167E-05    0.10839E-05    0.75200E-05
  2117    0.13726E-03    0.13142E-05    0.10821E-05    0.75037E-05
  2118    0.13732E-03    0.13118E-05    0.10803E-05    0.74874E-05
  2119    0.13737E-03    0.13094E-05    0.10785E-05    0.74712E-05
  2120    0.13743E-03    0.13071E-05    0.10767E-05    0.74551E-05
  2121    0.13749E-03    0.13047E-05    0.10750E-05    0.74390E-05
  2122    0.13754E-03    0.13024E-05    0.10732E-05    0.74230E-05
  2123    0.13760E-03    0.13001E-05    0.10714E-05    0.74071E-05
  2124    0.13765E-03    0.12978E-05    0.10697E-05    0.73912E-05
  2125    0.13771E-03    0.12956E-05    0.10679E-05    0.73755E-05
  2126    0.13776E-03    0.12933E-05    0.10662E-05    0.73598E-05
  2127    0.13782E-03    0.12911E-05    0.10644E-05    0.73443E-05
  2128    0.13787E-03    0.12889E-05    0.10627E-05    0.73288E-05
  2129    0.13793E-03    0.12868E-05    0.10609E-05    0.73134E-05
  2130    0.13799E-03    0.12846E-05    0.10592E-05    0.72981E-05
  2131    0.13804E-03    0.12825E-05    0.10575E-05    0.72830E-05
  2132    0.13810E-03    0.12803E-05    0.10557E-05    0.72679E-05
  2133    0.13815E-03    0.12782E-05    0.10540E-05    0.72529E-05
  2134    0.13821E-03    0.12761E-05    0.10523E-05    0.72381E-05
  2135    0.13827E-03    0.12741E-05    0.10506E-05    0.72233E-05
  2136    0.13833E-03    0.12720E-05    0.10488E-05    0.72087E-05
  2137    0.13838E-03    0.12700E-05    0.10471E-05    0.71942E-05
  2138    0.13844E-03    0.12679E-05    0.10454E-05    0.71799E-05
  2139    0.13850E-03    0.12659E-05    0.10437E-05    0.71656E-05
  2140    0.13856E-03    0.12639E-05    0.10420E-05    0.71515E-05
  2141    0.13862E-03    0.12620E-05    0.10403E-05    0.71375E-05
  2142    0.13869E-03    0.12600E-05    0.10386E-05    0.71237E-05
  2143    0.13875E-03    0.12580E-05    0.10369E-05    0.71100E-05
  2144    0.13881E-03    0.12561E-05    0.10352E-05    0.70964E-05
  2145    0.13888E-03    0.12542E-05    0.10335E-05    0.70830E-05
  2146    0.13894E-03    0.12522E-05    0.10318E-05    0.70698E-05
  2147    0.13901E-03    0.12503E-05    0.10301E-05    0.70566E-05
  2148    0.13907E-03    0.12484E-05    0.10284E-05    0.70437E-05
  2149    0.13914E-03    0.12465E-05    0.10267E-05    0.70309E-05
  2150    0.13921E-03    0.12447E-05    0.10250E-05    0.70182E-05
  2151    0.13928E-03    0.12428E-05    0.10234E-05    0.70058E-05
  2152    0.13935E-03    0.12409E-05    0.10217E-05    0.69935E-05
  2153    0.13942E-03    0.12391E-05    0.10200E-05    0.69813E-05
  2154    0.13950E-03    0.12372E-05    0.10183E-05    0.69693E-05
  2155    0.13957E-03    0.12354E-05    0.10167E-05    0.69574E-05
  2156    0.13965E-03    0.12335E-05    0.10150E-05    0.69457E-05
  2157    0.13973E-03    0.12317E-05    0.10133E-05    0.69341E-05
  2158    0.13980E-03    0.12299E-05    0.10116E-05    0.69227E-05
  2159    0.13988E-03    0.12281E-05    0.10100E-05    0.69114E-05
  2160    0.13997E-03    0.12263E-05    0.10083E-05    0.69002E-05
  2161    0.14005E-03    0.12244E-05    0.10067E-05    0.68892E-05
  2162    0.14013E-03    0.12226E-05    0.10050E-05    0.68782E-05
  2163    0.14022E-03    0.12208E-05    0.10033E-05    0.68674E-05
  2164    0.14030E-03    0.12190E-05    0.10017E-05    0.68567E-05
  2165    0.14039E-03    0.12172E-05    0.10000E-05    0.68461E-05
  2166    0.14048E-03    0.12155E-05    0.99839E-06    0.68356E-05
  2167    0.14057E-03    0.12137E-05    0.99675E-06    0.68253E-05
  2168    0.14066E-03    0.12119E-05    0.99510E-06    0.68150E-05
  2169    0.14075E-03    0.12101E-05    0.99346E-06    0.68048E-05
  2170    0.14085E-03    0.12083E-05    0.99182E-06    0.67947E-05
  2171    0.14094E-03    0.12065E-05    0.99019E-06    0.67846E-05
  2172    0.14104E-03    0.12047E-05    0.98855E-06    0.67747E-05
  2173    0.14114E-03    0.12029E-05    0.98692E-06    0.67648E-05
  2174    0.14124E-03    0.12011E-05    0.98529E-06    0.67551E-05
  2175    0.14134E-03    0.11993E-05    0.98367E-06    0.67453E-05
  2176    0.14144E-03    0.11975E-05    0.98204E-06    0.67357E-05
  2177    0.14154E-03    0.11957E-05    0.98042E-06    0.67261E-05
  2178    0.14165E-03    0.11939E-05    0.97880E-06    0.67166E-05
  2179    0.14176E-03    0.11921E-05    0.97719E-06    0.67071E-05
  2180    0.14186E-03    0.11903E-05    0.97557E-06    0.66977E-05
  2181    0.14197E-03    0.11884E-05    0.97396E-06    0.66883E-05
  2182    0.14209E-03    0.11866E-05    0.97235E-06    0.66789E-05
  2183    0.14220E-03    0.11848E-05    0.97075E-06    0.66696E-05
  2184    0.14231E-03    0.11829E-05    0.96914E-06    0.66604E-05
  2185    0.14243E-03    0.11811E-05    0.96754E-06    0.66511E-05
  2186    0.14255E-03    0.11792E-05    0.96595E-06    0.66419E-05
  2187    0.14266E-03    0.11773E-05    0.96435E-06    0.66327E-05
  2188    0.14278E-03    0.11755E-05    0.96276E-06    0.66236E-05
  2189    0.14291E-03    0.11736E-05    0.96117E-06    0.66144E-05
  2190    0.14303E-03    0.11717E-05    0.95958E-06    0.66053E-05
  2191    0.14315E-03    0.11698E-05    0.95800E-06    0.65961E-05
  2192    0.14328E-03    0.11679E-05    0.95642E-06    0.65870E-05
  2193    0.14341E-03    0.11660E-05    0.95484E-06    0.65779E-05
  2194    0.14354E-03    0.11640E-05    0.95326E-06    0.65687E-05
  2195    0.14367E-03    0.11621E-05    0.95169E-06    0.65596E-05
  2196    0.14380E-03    0.11601E-05    0.95012E-06    0.65504E-05
  2197    0.14394E-03    0.11581E-05    0.94855E-06    0.65412E-05
  2198    0.14408E-03    0.11561E-05    0.94699E-06    0.65320E-05
  2199    0.14421E-03    0.11541E-05    0.94543E-06    0.65228E-05
  2200    0.14435E-03    0.11521E-05    0.94387E-06    0.65136E-05
  2201    0.14450E-03    0.11501E-05    0.94231E-06    0.65043E-05
  2202    0.14464E-03    0.11480E-05    0.94076E-06    0.64950E-05
  2203    0.14478E-03    0.11460E-05    0.93921E-06    0.64856E-05
