331-F201      -64.951906      -112.50000      0.00000      90.0000
331-F202       77.942287       105.00000      0.00000      90.0000
331-F203      -77.942287       105.00000      0.00000      90.0000
331-F204       77.942287       90.000000      0.00000      90.0000
331-F205      -77.942287       90.000000      0.00000      90.0000
331-F206       77.942287       75.000000      0.00000      90.0000
331-F207      -77.942287       75.000000      0.00000      90.0000
331-F208       77.942287       60.000000      0.00000      90.0000
331-F209      -77.942287       60.000000      0.00000      90.0000
331-F210       77.942287       45.000000      0.00000      90.0000
331-F211      -77.942287       45.000000      0.00000      90.0000
331-F212       77.942287       30.000000      0.00000      90.0000
331-F213      -77.942287       30.000000      0.00000      90.0000
331-F214       77.942287       15.000000      0.00000      90.0000
331-F215      -77.942287       15.000000      0.00000      90.0000
331-F216       77.942287      -0.0000000      0.00000      90.0000
331-F217      -77.942287      -0.0000000      0.00000      90.0000
331-F218       77.942287      -15.000000      0.00000      90.0000
331-F219      -77.942287      -15.000000      0.00000      90.0000
331-F220       77.942287      -30.000000      0.00000      90.0000
331-F221      -77.942287      -30.000000      0.00000      90.0000
331-F222       77.942287      -45.000000      0.00000      90.0000
331-F223      -77.942287      -45.000000      0.00000      90.0000
331-F224       77.942287      -60.000000      0.00000      90.0000
331-F225      -77.942287      -60.000000      0.00000      90.0000
331-F226       77.942287      -75.000000      0.00000      90.0000
331-F227      -77.942287      -75.000000      0.00000      90.0000
331-F228       77.942287      -90.000000      0.00000      90.0000
331-F229      -77.942287      -90.000000      0.00000      90.0000
331-F230       77.942287      -105.00000      0.00000      90.0000
331-F231      -77.942287      -105.00000      0.00000      90.0000
331-F232       90.932669       97.500000      0.00000      90.0000
331-F233      -90.932669       97.500000      0.00000      90.0000
331-F234       90.932669       82.500000      0.00000      90.0000
331-F235      -90.932669       82.500000      0.00000      90.0000
331-F236       90.932669       67.500000      0.00000      90.0000
331-F237      -90.932669       67.500000      0.00000      90.0000
331-F238       90.932669       52.500000      0.00000      90.0000
331-F239      -90.932669       52.500000      0.00000      90.0000
331-F240       90.932669       37.500000      0.00000      90.0000
331-F241      -90.932669       37.500000      0.00000      90.0000
331-F242       90.932669       22.500000      0.00000      90.0000
331-F243      -90.932669       22.500000      0.00000      90.0000
331-F244       90.932669       7.5000000      0.00000      90.0000
