#    L    TT             EE             BB             TE             PP             TP             EP          
  9355   -0.99780E-03    0.58203E-05    0.30932E-09    0.61592E-04    0.29862E-10    0.26988E-08    0.22413E-11
  9356   -0.99378E-03    0.58142E-05    0.30898E-09    0.61534E-04    0.29850E-10    0.26977E-08    0.22394E-11
  9357   -0.98974E-03    0.58081E-05    0.30864E-09    0.61476E-04    0.29838E-10    0.26966E-08    0.22375E-11
  9358   -0.98570E-03    0.58020E-05    0.30830E-09    0.61418E-04    0.29826E-10    0.26955E-08    0.22356E-11
  9359   -0.98164E-03    0.57958E-05    0.30796E-09    0.61360E-04    0.29814E-10    0.26944E-08    0.22337E-11
  9360   -0.97756E-03    0.57897E-05    0.30761E-09    0.61301E-04    0.29802E-10    0.26933E-08    0.22318E-11
  9361   -0.97348E-03    0.57835E-05    0.30727E-09    0.61243E-04    0.29790E-10    0.26922E-08    0.22299E-11
  9362   -0.96939E-03    0.57774E-05    0.30693E-09    0.61184E-04    0.29778E-10    0.26911E-08    0.22280E-11
  9363   -0.96528E-03    0.57712E-05    0.30659E-09    0.61125E-04    0.29766E-10    0.26900E-08    0.22261E-11
  9364   -0.96116E-03    0.57650E-05    0.30625E-09    0.61067E-04    0.29754E-10    0.26890E-08    0.22242E-11
  9365   -0.95703E-03    0.57588E-05    0.30591E-09    0.61008E-04    0.29742E-10    0.26879E-08    0.22223E-11
  9366   -0.95289E-03    0.57526E-05    0.30557E-09    0.60949E-04    0.29730E-10    0.26868E-08    0.22204E-11
  9367   -0.94874E-03    0.57464E-05    0.30523E-09    0.60890E-04    0.29718E-10    0.26857E-08    0.22185E-11
  9368   -0.94458E-03    0.57402E-05    0.30490E-09    0.60831E-04    0.29706E-10    0.26846E-08    0.22165E-11
  9369   -0.94040E-03    0.57340E-05    0.30456E-09    0.60772E-04    0.29694E-10    0.26835E-08    0.22146E-11
  9370   -0.93621E-03    0.57277E-05    0.30422E-09    0.60712E-04    0.29682E-10    0.26824E-08    0.22127E-11
  9371   -0.93202E-03    0.57215E-05    0.30388E-09    0.60653E-04    0.29670E-10    0.26813E-08    0.22108E-11
  9372   -0.92781E-03    0.57152E-05    0.30354E-09    0.60594E-04    0.29658E-10    0.26802E-08    0.22088E-11
  9373   -0.92359E-03    0.57089E-05    0.30321E-09    0.60534E-04    0.29646E-10    0.26792E-08    0.22069E-11
  9374   -0.91935E-03    0.57026E-05    0.30287E-09    0.60474E-04    0.29634E-10    0.26781E-08    0.22050E-11
  9375   -0.91511E-03    0.56963E-05    0.30253E-09    0.60415E-04    0.29622E-10    0.26770E-08    0.22031E-11
  9376   -0.91085E-03    0.56900E-05    0.30220E-09    0.60355E-04    0.29610E-10    0.26759E-08    0.22011E-11
  9377   -0.90659E-03    0.56837E-05    0.30186E-09    0.60295E-04    0.29598E-10    0.26748E-08    0.21992E-11
  9378   -0.90231E-03    0.56774E-05    0.30152E-09    0.60235E-04    0.29586E-10    0.26737E-08    0.21973E-11
  9379   -0.89802E-03    0.56710E-05    0.30119E-09    0.60175E-04    0.29574E-10    0.26726E-08    0.21953E-11
  9380   -0.89372E-03    0.56647E-05    0.30085E-09    0.60115E-04    0.29562E-10    0.26715E-08    0.21934E-11
  9381   -0.88941E-03    0.56583E-05    0.30052E-09    0.60055E-04    0.29550E-10    0.26705E-08    0.21914E-11
  9382   -0.88509E-03    0.56519E-05    0.30018E-09    0.59994E-04    0.29538E-10    0.26694E-08    0.21895E-11
  9383   -0.88075E-03    0.56455E-05    0.29985E-09    0.59934E-04    0.29526E-10    0.26683E-08    0.21876E-11
  9384   -0.87641E-03    0.56391E-05    0.29952E-09    0.59874E-04    0.29514E-10    0.26672E-08    0.21856E-11
  9385   -0.87205E-03    0.56327E-05    0.29918E-09    0.59813E-04    0.29502E-10    0.26661E-08    0.21837E-11
  9386   -0.86768E-03    0.56263E-05    0.29885E-09    0.59752E-04    0.29490E-10    0.26650E-08    0.21817E-11
  9387   -0.86331E-03    0.56199E-05    0.29851E-09    0.59692E-04    0.29478E-10    0.26640E-08    0.21798E-11
  9388   -0.85892E-03    0.56135E-05    0.29818E-09    0.59631E-04    0.29466E-10    0.26629E-08    0.21778E-11
  9389   -0.85451E-03    0.56070E-05    0.29785E-09    0.59570E-04    0.29455E-10    0.26618E-08    0.21759E-11
  9390   -0.85010E-03    0.56005E-05    0.29752E-09    0.59509E-04    0.29443E-10    0.26607E-08    0.21739E-11
  9391   -0.84568E-03    0.55941E-05    0.29719E-09    0.59448E-04    0.29431E-10    0.26596E-08    0.21719E-11
  9392   -0.84125E-03    0.55876E-05    0.29685E-09    0.59387E-04    0.29419E-10    0.26585E-08    0.21700E-11
  9393   -0.83680E-03    0.55811E-05    0.29652E-09    0.59326E-04    0.29407E-10    0.26575E-08    0.21680E-11
  9394   -0.83234E-03    0.55746E-05    0.29619E-09    0.59264E-04    0.29395E-10    0.26564E-08    0.21661E-11
  9395   -0.82788E-03    0.55681E-05    0.29586E-09    0.59203E-04    0.29383E-10    0.26553E-08    0.21641E-11
  9396   -0.82340E-03    0.55616E-05    0.29553E-09    0.59142E-04    0.29371E-10    0.26542E-08    0.21621E-11
  9397   -0.81891E-03    0.55550E-05    0.29520E-09    0.59080E-04    0.29359E-10    0.26531E-08    0.21602E-11
  9398   -0.81441E-03    0.55485E-05    0.29487E-09    0.59018E-04    0.29347E-10    0.26520E-08    0.21582E-11
  9399   -0.80990E-03    0.55420E-05    0.29454E-09    0.58957E-04    0.29335E-10    0.26510E-08    0.21562E-11
  9400   -0.80538E-03    0.55354E-05    0.29421E-09    0.58895E-04    0.29324E-10    0.26499E-08    0.21542E-11
  9401   -0.80084E-03    0.55288E-05    0.29388E-09    0.58833E-04    0.29312E-10    0.26488E-08    0.21523E-11
  9402   -0.79630E-03    0.55222E-05    0.29355E-09    0.58771E-04    0.29300E-10    0.26477E-08    0.21503E-11
  9403   -0.79175E-03    0.55156E-05    0.29323E-09    0.58709E-04    0.29288E-10    0.26467E-08    0.21483E-11
  9404   -0.78718E-03    0.55090E-05    0.29290E-09    0.58647E-04    0.29276E-10    0.26456E-08    0.21463E-11
  9405   -0.78260E-03    0.55024E-05    0.29257E-09    0.58585E-04    0.29264E-10    0.26445E-08    0.21443E-11
  9406   -0.77802E-03    0.54958E-05    0.29224E-09    0.58523E-04    0.29252E-10    0.26434E-08    0.21424E-11
  9407   -0.77342E-03    0.54892E-05    0.29191E-09    0.58460E-04    0.29240E-10    0.26423E-08    0.21404E-11
  9408   -0.76881E-03    0.54825E-05    0.29159E-09    0.58398E-04    0.29228E-10    0.26413E-08    0.21384E-11
  9409   -0.76419E-03    0.54759E-05    0.29126E-09    0.58335E-04    0.29217E-10    0.26402E-08    0.21364E-11
  9410   -0.75956E-03    0.54692E-05    0.29093E-09    0.58273E-04    0.29205E-10    0.26391E-08    0.21344E-11
  9411   -0.75492E-03    0.54625E-05    0.29061E-09    0.58210E-04    0.29193E-10    0.26380E-08    0.21324E-11
  9412   -0.75027E-03    0.54559E-05    0.29028E-09    0.58147E-04    0.29181E-10    0.26370E-08    0.21304E-11
  9413   -0.74561E-03    0.54492E-05    0.28996E-09    0.58085E-04    0.29169E-10    0.26359E-08    0.21284E-11
  9414   -0.74094E-03    0.54425E-05    0.28963E-09    0.58022E-04    0.29157E-10    0.26348E-08    0.21264E-11
  9415   -0.73625E-03    0.54358E-05    0.28931E-09    0.57959E-04    0.29145E-10    0.26337E-08    0.21244E-11
  9416   -0.73156E-03    0.54290E-05    0.28898E-09    0.57896E-04    0.29134E-10    0.26326E-08    0.21224E-11
  9417   -0.72685E-03    0.54223E-05    0.28866E-09    0.57833E-04    0.29122E-10    0.26316E-08    0.21204E-11
  9418   -0.72214E-03    0.54156E-05    0.28833E-09    0.57769E-04    0.29110E-10    0.26305E-08    0.21184E-11
  9419   -0.71741E-03    0.54088E-05    0.28801E-09    0.57706E-04    0.29098E-10    0.26294E-08    0.21164E-11
  9420   -0.71268E-03    0.54020E-05    0.28769E-09    0.57643E-04    0.29086E-10    0.26283E-08    0.21144E-11
  9421   -0.70793E-03    0.53953E-05    0.28736E-09    0.57579E-04    0.29074E-10    0.26273E-08    0.21124E-11
  9422   -0.70317E-03    0.53885E-05    0.28704E-09    0.57516E-04    0.29063E-10    0.26262E-08    0.21104E-11
  9423   -0.69841E-03    0.53817E-05    0.28672E-09    0.57452E-04    0.29051E-10    0.26251E-08    0.21084E-11
  9424   -0.69363E-03    0.53749E-05    0.28640E-09    0.57388E-04    0.29039E-10    0.26241E-08    0.21063E-11
  9425   -0.68884E-03    0.53681E-05    0.28607E-09    0.57325E-04    0.29027E-10    0.26230E-08    0.21043E-11
  9426   -0.68404E-03    0.53612E-05    0.28575E-09    0.57261E-04    0.29015E-10    0.26219E-08    0.21023E-11
  9427   -0.67923E-03    0.53544E-05    0.28543E-09    0.57197E-04    0.29003E-10    0.26208E-08    0.21003E-11
  9428   -0.67441E-03    0.53476E-05    0.28511E-09    0.57133E-04    0.28992E-10    0.26198E-08    0.20983E-11
  9429   -0.66958E-03    0.53407E-05    0.28479E-09    0.57069E-04    0.28980E-10    0.26187E-08    0.20962E-11
  9430   -0.66474E-03    0.53339E-05    0.28447E-09    0.57005E-04    0.28968E-10    0.26176E-08    0.20942E-11
  9431   -0.65989E-03    0.53270E-05    0.28415E-09    0.56941E-04    0.28956E-10    0.26165E-08    0.20922E-11
  9432   -0.65503E-03    0.53201E-05    0.28383E-09    0.56876E-04    0.28944E-10    0.26155E-08    0.20902E-11
  9433   -0.65016E-03    0.53132E-05    0.28351E-09    0.56812E-04    0.28933E-10    0.26144E-08    0.20881E-11
  9434   -0.64527E-03    0.53063E-05    0.28319E-09    0.56747E-04    0.28921E-10    0.26133E-08    0.20861E-11
  9435   -0.64038E-03    0.52994E-05    0.28287E-09    0.56683E-04    0.28909E-10    0.26123E-08    0.20841E-11
  9436   -0.63548E-03    0.52925E-05    0.28255E-09    0.56618E-04    0.28897E-10    0.26112E-08    0.20820E-11
  9437   -0.63057E-03    0.52856E-05    0.28223E-09    0.56554E-04    0.28885E-10    0.26101E-08    0.20800E-11
  9438   -0.62564E-03    0.52786E-05    0.28191E-09    0.56489E-04    0.28874E-10    0.26091E-08    0.20780E-11
  9439   -0.62071E-03    0.52717E-05    0.28159E-09    0.56424E-04    0.28862E-10    0.26080E-08    0.20759E-11
  9440   -0.61577E-03    0.52647E-05    0.28127E-09    0.56359E-04    0.28850E-10    0.26069E-08    0.20739E-11
  9441   -0.61081E-03    0.52578E-05    0.28096E-09    0.56294E-04    0.28838E-10    0.26059E-08    0.20718E-11
  9442   -0.60585E-03    0.52508E-05    0.28064E-09    0.56229E-04    0.28826E-10    0.26048E-08    0.20698E-11
  9443   -0.60088E-03    0.52438E-05    0.28032E-09    0.56164E-04    0.28815E-10    0.26037E-08    0.20677E-11
  9444   -0.59589E-03    0.52368E-05    0.28000E-09    0.56099E-04    0.28803E-10    0.26026E-08    0.20657E-11
  9445   -0.59090E-03    0.52298E-05    0.27969E-09    0.56033E-04    0.28791E-10    0.26016E-08    0.20636E-11
  9446   -0.58589E-03    0.52228E-05    0.27937E-09    0.55968E-04    0.28779E-10    0.26005E-08    0.20616E-11
  9447   -0.58088E-03    0.52157E-05    0.27906E-09    0.55903E-04    0.28768E-10    0.25994E-08    0.20595E-11
  9448   -0.57586E-03    0.52087E-05    0.27874E-09    0.55837E-04    0.28756E-10    0.25984E-08    0.20575E-11
  9449   -0.57082E-03    0.52017E-05    0.27842E-09    0.55772E-04    0.28744E-10    0.25973E-08    0.20554E-11
  9450   -0.56578E-03    0.51946E-05    0.27811E-09    0.55706E-04    0.28732E-10    0.25962E-08    0.20534E-11
  9451   -0.56072E-03    0.51876E-05    0.27779E-09    0.55640E-04    0.28721E-10    0.25952E-08    0.20513E-11
  9452   -0.55566E-03    0.51805E-05    0.27748E-09    0.55574E-04    0.28709E-10    0.25941E-08    0.20492E-11
  9453   -0.55059E-03    0.51734E-05    0.27716E-09    0.55508E-04    0.28697E-10    0.25930E-08    0.20472E-11
  9454   -0.54550E-03    0.51663E-05    0.27685E-09    0.55443E-04    0.28685E-10    0.25920E-08    0.20451E-11
  9455   -0.54041E-03    0.51592E-05    0.27654E-09    0.55376E-04    0.28674E-10    0.25909E-08    0.20431E-11
  9456   -0.53530E-03    0.51521E-05    0.27622E-09    0.55310E-04    0.28662E-10    0.25899E-08    0.20410E-11
  9457   -0.53019E-03    0.51450E-05    0.27591E-09    0.55244E-04    0.28650E-10    0.25888E-08    0.20389E-11
  9458   -0.52507E-03    0.51379E-05    0.27560E-09    0.55178E-04    0.28638E-10    0.25877E-08    0.20369E-11
  9459   -0.51993E-03    0.51307E-05    0.27528E-09    0.55112E-04    0.28627E-10    0.25867E-08    0.20348E-11
  9460   -0.51479E-03    0.51236E-05    0.27497E-09    0.55045E-04    0.28615E-10    0.25856E-08    0.20327E-11
  9461   -0.50964E-03    0.51164E-05    0.27466E-09    0.54979E-04    0.28603E-10    0.25845E-08    0.20306E-11
  9462   -0.50448E-03    0.51093E-05    0.27435E-09    0.54912E-04    0.28591E-10    0.25835E-08    0.20286E-11
  9463   -0.49930E-03    0.51021E-05    0.27403E-09    0.54846E-04    0.28580E-10    0.25824E-08    0.20265E-11
  9464   -0.49412E-03    0.50949E-05    0.27372E-09    0.54779E-04    0.28568E-10    0.25813E-08    0.20244E-11
  9465   -0.48893E-03    0.50877E-05    0.27341E-09    0.54712E-04    0.28556E-10    0.25803E-08    0.20223E-11
  9466   -0.48373E-03    0.50805E-05    0.27310E-09    0.54645E-04    0.28545E-10    0.25792E-08    0.20202E-11
  9467   -0.47852E-03    0.50733E-05    0.27279E-09    0.54578E-04    0.28533E-10    0.25782E-08    0.20181E-11
  9468   -0.47330E-03    0.50661E-05    0.27248E-09    0.54511E-04    0.28521E-10    0.25771E-08    0.20161E-11
  9469   -0.46806E-03    0.50589E-05    0.27217E-09    0.54444E-04    0.28509E-10    0.25760E-08    0.20140E-11
  9470   -0.46282E-03    0.50516E-05    0.27186E-09    0.54377E-04    0.28498E-10    0.25750E-08    0.20119E-11
  9471   -0.45757E-03    0.50444E-05    0.27155E-09    0.54310E-04    0.28486E-10    0.25739E-08    0.20098E-11
  9472   -0.45231E-03    0.50371E-05    0.27124E-09    0.54243E-04    0.28474E-10    0.25729E-08    0.20077E-11
  9473   -0.44705E-03    0.50299E-05    0.27093E-09    0.54175E-04    0.28463E-10    0.25718E-08    0.20056E-11
  9474   -0.44177E-03    0.50226E-05    0.27062E-09    0.54108E-04    0.28451E-10    0.25707E-08    0.20035E-11
  9475   -0.43648E-03    0.50153E-05    0.27031E-09    0.54041E-04    0.28439E-10    0.25697E-08    0.20014E-11
  9476   -0.43118E-03    0.50080E-05    0.27000E-09    0.53973E-04    0.28428E-10    0.25686E-08    0.19993E-11
  9477   -0.42587E-03    0.50007E-05    0.26969E-09    0.53905E-04    0.28416E-10    0.25676E-08    0.19972E-11
  9478   -0.42056E-03    0.49934E-05    0.26939E-09    0.53838E-04    0.28404E-10    0.25665E-08    0.19951E-11
  9479   -0.41523E-03    0.49861E-05    0.26908E-09    0.53770E-04    0.28393E-10    0.25654E-08    0.19930E-11
  9480   -0.40990E-03    0.49788E-05    0.26877E-09    0.53702E-04    0.28381E-10    0.25644E-08    0.19909E-11
  9481   -0.40455E-03    0.49714E-05    0.26846E-09    0.53634E-04    0.28369E-10    0.25633E-08    0.19888E-11
  9482   -0.39920E-03    0.49641E-05    0.26816E-09    0.53566E-04    0.28358E-10    0.25623E-08    0.19867E-11
  9483   -0.39383E-03    0.49567E-05    0.26785E-09    0.53498E-04    0.28346E-10    0.25612E-08    0.19846E-11
  9484   -0.38846E-03    0.49494E-05    0.26754E-09    0.53430E-04    0.28334E-10    0.25602E-08    0.19825E-11
  9485   -0.38308E-03    0.49420E-05    0.26724E-09    0.53362E-04    0.28322E-10    0.25591E-08    0.19804E-11
  9486   -0.37768E-03    0.49346E-05    0.26693E-09    0.53294E-04    0.28311E-10    0.25580E-08    0.19783E-11
  9487   -0.37228E-03    0.49272E-05    0.26662E-09    0.53225E-04    0.28299E-10    0.25570E-08    0.19761E-11
  9488   -0.36687E-03    0.49198E-05    0.26632E-09    0.53157E-04    0.28288E-10    0.25559E-08    0.19740E-11
  9489   -0.36145E-03    0.49124E-05    0.26601E-09    0.53089E-04    0.28276E-10    0.25549E-08    0.19719E-11
  9490   -0.35602E-03    0.49050E-05    0.26571E-09    0.53020E-04    0.28264E-10    0.25538E-08    0.19698E-11
  9491   -0.35058E-03    0.48976E-05    0.26540E-09    0.52951E-04    0.28253E-10    0.25528E-08    0.19677E-11
  9492   -0.34514E-03    0.48901E-05    0.26510E-09    0.52883E-04    0.28241E-10    0.25517E-08    0.19656E-11
  9493   -0.33968E-03    0.48827E-05    0.26480E-09    0.52814E-04    0.28229E-10    0.25506E-08    0.19634E-11
  9494   -0.33421E-03    0.48753E-05    0.26449E-09    0.52745E-04    0.28218E-10    0.25496E-08    0.19613E-11
  9495   -0.32874E-03    0.48678E-05    0.26419E-09    0.52676E-04    0.28206E-10    0.25485E-08    0.19592E-11
  9496   -0.32325E-03    0.48603E-05    0.26388E-09    0.52607E-04    0.28194E-10    0.25475E-08    0.19571E-11
  9497   -0.31776E-03    0.48529E-05    0.26358E-09    0.52538E-04    0.28183E-10    0.25464E-08    0.19549E-11
  9498   -0.31226E-03    0.48454E-05    0.26328E-09    0.52469E-04    0.28171E-10    0.25454E-08    0.19528E-11
  9499   -0.30675E-03    0.48379E-05    0.26297E-09    0.52400E-04    0.28159E-10    0.25443E-08    0.19507E-11
  9500   -0.30122E-03    0.48304E-05    0.26267E-09    0.52331E-04    0.28148E-10    0.25433E-08    0.19485E-11
  9501   -0.29569E-03    0.48229E-05    0.26237E-09    0.52262E-04    0.28136E-10    0.25422E-08    0.19464E-11
  9502   -0.29016E-03    0.48154E-05    0.26207E-09    0.52192E-04    0.28125E-10    0.25412E-08    0.19443E-11
  9503   -0.28461E-03    0.48078E-05    0.26177E-09    0.52123E-04    0.28113E-10    0.25401E-08    0.19421E-11
  9504   -0.27905E-03    0.48003E-05    0.26146E-09    0.52053E-04    0.28101E-10    0.25391E-08    0.19400E-11
  9505   -0.27348E-03    0.47928E-05    0.26116E-09    0.51984E-04    0.28090E-10    0.25380E-08    0.19378E-11
  9506   -0.26791E-03    0.47852E-05    0.26086E-09    0.51914E-04    0.28078E-10    0.25369E-08    0.19357E-11
  9507   -0.26233E-03    0.47776E-05    0.26056E-09    0.51845E-04    0.28066E-10    0.25359E-08    0.19336E-11
  9508   -0.25673E-03    0.47701E-05    0.26026E-09    0.51775E-04    0.28055E-10    0.25348E-08    0.19314E-11
  9509   -0.25113E-03    0.47625E-05    0.25996E-09    0.51705E-04    0.28043E-10    0.25338E-08    0.19293E-11
  9510   -0.24552E-03    0.47549E-05    0.25966E-09    0.51635E-04    0.28032E-10    0.25327E-08    0.19271E-11
  9511   -0.23990E-03    0.47473E-05    0.25936E-09    0.51565E-04    0.28020E-10    0.25317E-08    0.19250E-11
  9512   -0.23427E-03    0.47397E-05    0.25906E-09    0.51495E-04    0.28008E-10    0.25306E-08    0.19228E-11
  9513   -0.22863E-03    0.47321E-05    0.25876E-09    0.51425E-04    0.27997E-10    0.25296E-08    0.19207E-11
  9514   -0.22299E-03    0.47245E-05    0.25846E-09    0.51355E-04    0.27985E-10    0.25285E-08    0.19185E-11
  9515   -0.21733E-03    0.47169E-05    0.25816E-09    0.51285E-04    0.27974E-10    0.25275E-08    0.19164E-11
  9516   -0.21167E-03    0.47092E-05    0.25786E-09    0.51214E-04    0.27962E-10    0.25264E-08    0.19142E-11
  9517   -0.20600E-03    0.47016E-05    0.25756E-09    0.51144E-04    0.27950E-10    0.25254E-08    0.19120E-11
  9518   -0.20031E-03    0.46939E-05    0.25727E-09    0.51074E-04    0.27939E-10    0.25243E-08    0.19099E-11
  9519   -0.19462E-03    0.46863E-05    0.25697E-09    0.51003E-04    0.27927E-10    0.25233E-08    0.19077E-11
  9520   -0.18892E-03    0.46786E-05    0.25667E-09    0.50933E-04    0.27916E-10    0.25222E-08    0.19056E-11
  9521   -0.18322E-03    0.46709E-05    0.25637E-09    0.50862E-04    0.27904E-10    0.25212E-08    0.19034E-11
  9522   -0.17750E-03    0.46632E-05    0.25608E-09    0.50791E-04    0.27892E-10    0.25201E-08    0.19012E-11
  9523   -0.17178E-03    0.46555E-05    0.25578E-09    0.50721E-04    0.27881E-10    0.25191E-08    0.18991E-11
  9524   -0.16604E-03    0.46478E-05    0.25548E-09    0.50650E-04    0.27869E-10    0.25181E-08    0.18969E-11
  9525   -0.16030E-03    0.46401E-05    0.25518E-09    0.50579E-04    0.27858E-10    0.25170E-08    0.18947E-11
  9526   -0.15455E-03    0.46324E-05    0.25489E-09    0.50508E-04    0.27846E-10    0.25160E-08    0.18926E-11
  9527   -0.14879E-03    0.46247E-05    0.25459E-09    0.50437E-04    0.27835E-10    0.25149E-08    0.18904E-11
  9528   -0.14302E-03    0.46170E-05    0.25430E-09    0.50366E-04    0.27823E-10    0.25139E-08    0.18882E-11
  9529   -0.13724E-03    0.46092E-05    0.25400E-09    0.50295E-04    0.27811E-10    0.25128E-08    0.18860E-11
  9530   -0.13146E-03    0.46015E-05    0.25370E-09    0.50224E-04    0.27800E-10    0.25118E-08    0.18839E-11
  9531   -0.12566E-03    0.45937E-05    0.25341E-09    0.50153E-04    0.27788E-10    0.25107E-08    0.18817E-11
  9532   -0.11986E-03    0.45859E-05    0.25311E-09    0.50081E-04    0.27777E-10    0.25097E-08    0.18795E-11
  9533   -0.11405E-03    0.45782E-05    0.25282E-09    0.50010E-04    0.27765E-10    0.25086E-08    0.18773E-11
  9534   -0.10823E-03    0.45704E-05    0.25252E-09    0.49938E-04    0.27754E-10    0.25076E-08    0.18751E-11
  9535   -0.10240E-03    0.45626E-05    0.25223E-09    0.49867E-04    0.27742E-10    0.25065E-08    0.18730E-11
  9536   -0.96568E-04    0.45548E-05    0.25194E-09    0.49795E-04    0.27731E-10    0.25055E-08    0.18708E-11
  9537   -0.90724E-04    0.45470E-05    0.25164E-09    0.49724E-04    0.27719E-10    0.25045E-08    0.18686E-11
  9538   -0.84871E-04    0.45392E-05    0.25135E-09    0.49652E-04    0.27707E-10    0.25034E-08    0.18664E-11
  9539   -0.79009E-04    0.45314E-05    0.25106E-09    0.49580E-04    0.27696E-10    0.25024E-08    0.18642E-11
  9540   -0.73140E-04    0.45235E-05    0.25076E-09    0.49509E-04    0.27684E-10    0.25013E-08    0.18620E-11
  9541   -0.67261E-04    0.45157E-05    0.25047E-09    0.49437E-04    0.27673E-10    0.25003E-08    0.18598E-11
  9542   -0.61375E-04    0.45079E-05    0.25018E-09    0.49365E-04    0.27661E-10    0.24992E-08    0.18577E-11
  9543   -0.55480E-04    0.45000E-05    0.24988E-09    0.49293E-04    0.27650E-10    0.24982E-08    0.18555E-11
  9544   -0.49577E-04    0.44921E-05    0.24959E-09    0.49221E-04    0.27638E-10    0.24971E-08    0.18533E-11
  9545   -0.43666E-04    0.44843E-05    0.24930E-09    0.49149E-04    0.27627E-10    0.24961E-08    0.18511E-11
  9546   -0.37746E-04    0.44764E-05    0.24901E-09    0.49076E-04    0.27615E-10    0.24951E-08    0.18489E-11
  9547   -0.31819E-04    0.44685E-05    0.24872E-09    0.49004E-04    0.27604E-10    0.24940E-08    0.18467E-11
  9548   -0.25882E-04    0.44606E-05    0.24842E-09    0.48932E-04    0.27592E-10    0.24930E-08    0.18445E-11
  9549   -0.19938E-04    0.44527E-05    0.24813E-09    0.48859E-04    0.27581E-10    0.24919E-08    0.18423E-11
  9550   -0.13986E-04    0.44448E-05    0.24784E-09    0.48787E-04    0.27569E-10    0.24909E-08    0.18401E-11
  9551   -0.80252E-05    0.44369E-05    0.24755E-09    0.48715E-04    0.27558E-10    0.24898E-08    0.18379E-11
  9552   -0.20565E-05    0.44290E-05    0.24726E-09    0.48642E-04    0.27546E-10    0.24888E-08    0.18357E-11
  9553    0.39204E-05    0.44211E-05    0.24697E-09    0.48569E-04    0.27535E-10    0.24878E-08    0.18335E-11
  9554    0.99054E-05    0.44131E-05    0.24668E-09    0.48497E-04    0.27523E-10    0.24867E-08    0.18312E-11
  9555    0.15898E-04    0.44052E-05    0.24639E-09    0.48424E-04    0.27512E-10    0.24857E-08    0.18290E-11
  9556    0.21900E-04    0.43972E-05    0.24610E-09    0.48351E-04    0.27500E-10    0.24846E-08    0.18268E-11
  9557    0.27909E-04    0.43893E-05    0.24581E-09    0.48278E-04    0.27489E-10    0.24836E-08    0.18246E-11
  9558    0.33926E-04    0.43813E-05    0.24552E-09    0.48206E-04    0.27477E-10    0.24826E-08    0.18224E-11
  9559    0.39951E-04    0.43733E-05    0.24523E-09    0.48133E-04    0.27466E-10    0.24815E-08    0.18202E-11
  9560    0.45985E-04    0.43653E-05    0.24494E-09    0.48060E-04    0.27454E-10    0.24805E-08    0.18180E-11
  9561    0.52026E-04    0.43573E-05    0.24465E-09    0.47986E-04    0.27443E-10    0.24794E-08    0.18158E-11
  9562    0.58075E-04    0.43493E-05    0.24437E-09    0.47913E-04    0.27431E-10    0.24784E-08    0.18135E-11
  9563    0.64132E-04    0.43413E-05    0.24408E-09    0.47840E-04    0.27420E-10    0.24774E-08    0.18113E-11
  9564    0.70197E-04    0.43333E-05    0.24379E-09    0.47767E-04    0.27408E-10    0.24763E-08    0.18091E-11
  9565    0.76270E-04    0.43253E-05    0.24350E-09    0.47693E-04    0.27397E-10    0.24753E-08    0.18069E-11
  9566    0.82351E-04    0.43173E-05    0.24321E-09    0.47620E-04    0.27385E-10    0.24742E-08    0.18047E-11
  9567    0.88440E-04    0.43092E-05    0.24293E-09    0.47547E-04    0.27374E-10    0.24732E-08    0.18024E-11
  9568    0.94537E-04    0.43012E-05    0.24264E-09    0.47473E-04    0.27362E-10    0.24722E-08    0.18002E-11
  9569    0.10064E-03    0.42932E-05    0.24235E-09    0.47400E-04    0.27351E-10    0.24711E-08    0.17980E-11
  9570    0.10675E-03    0.42851E-05    0.24206E-09    0.47326E-04    0.27339E-10    0.24701E-08    0.17958E-11
  9571    0.11287E-03    0.42770E-05    0.24178E-09    0.47252E-04    0.27328E-10    0.24691E-08    0.17935E-11
  9572    0.11900E-03    0.42690E-05    0.24149E-09    0.47179E-04    0.27316E-10    0.24680E-08    0.17913E-11
  9573    0.12514E-03    0.42609E-05    0.24121E-09    0.47105E-04    0.27305E-10    0.24670E-08    0.17891E-11
  9574    0.13128E-03    0.42528E-05    0.24092E-09    0.47031E-04    0.27293E-10    0.24659E-08    0.17868E-11
  9575    0.13743E-03    0.42447E-05    0.24063E-09    0.46957E-04    0.27282E-10    0.24649E-08    0.17846E-11
  9576    0.14359E-03    0.42366E-05    0.24035E-09    0.46883E-04    0.27270E-10    0.24639E-08    0.17824E-11
  9577    0.14976E-03    0.42285E-05    0.24006E-09    0.46809E-04    0.27259E-10    0.24628E-08    0.17801E-11
  9578    0.15593E-03    0.42204E-05    0.23978E-09    0.46735E-04    0.27248E-10    0.24618E-08    0.17779E-11
  9579    0.16211E-03    0.42123E-05    0.23949E-09    0.46661E-04    0.27236E-10    0.24608E-08    0.17757E-11
  9580    0.16830E-03    0.42041E-05    0.23921E-09    0.46587E-04    0.27225E-10    0.24597E-08    0.17734E-11
  9581    0.17450E-03    0.41960E-05    0.23892E-09    0.46512E-04    0.27213E-10    0.24587E-08    0.17712E-11
  9582    0.18070E-03    0.41878E-05    0.23864E-09    0.46438E-04    0.27202E-10    0.24577E-08    0.17689E-11
  9583    0.18692E-03    0.41797E-05    0.23836E-09    0.46364E-04    0.27190E-10    0.24566E-08    0.17667E-11
