#    L    TT             EE             BB             TE             PP             TP             EP          
  4883    0.20922E+00    0.61277E-02    0.44155E-06   -0.90050E-02    0.20394E-09    0.25301E-07   -0.61228E-10
  4884    0.20888E+00    0.60991E-02    0.44103E-06   -0.89559E-02    0.20384E-09    0.25294E-07   -0.61722E-10
  4885    0.20855E+00    0.60707E-02    0.44051E-06   -0.89065E-02    0.20373E-09    0.25286E-07   -0.62204E-10
  4886    0.20821E+00    0.60425E-02    0.43999E-06   -0.88560E-02    0.20363E-09    0.25278E-07   -0.62673E-10
  4887    0.20788E+00    0.60144E-02    0.43947E-06   -0.88058E-02    0.20352E-09    0.25270E-07   -0.63130E-10
  4888    0.20754E+00    0.59868E-02    0.43895E-06   -0.87554E-02    0.20342E-09    0.25263E-07   -0.63573E-10
  4889    0.20722E+00    0.59591E-02    0.43844E-06   -0.87038E-02    0.20331E-09    0.25255E-07   -0.64004E-10
  4890    0.20688E+00    0.59318E-02    0.43792E-06   -0.86527E-02    0.20321E-09    0.25247E-07   -0.64423E-10
  4891    0.20653E+00    0.59047E-02    0.43740E-06   -0.86012E-02    0.20311E-09    0.25239E-07   -0.64829E-10
  4892    0.20619E+00    0.58778E-02    0.43689E-06   -0.85495E-02    0.20300E-09    0.25231E-07   -0.65222E-10
  4893    0.20585E+00    0.58511E-02    0.43637E-06   -0.84975E-02    0.20290E-09    0.25224E-07   -0.65602E-10
  4894    0.20550E+00    0.58248E-02    0.43586E-06   -0.84445E-02    0.20280E-09    0.25216E-07   -0.65970E-10
  4895    0.20516E+00    0.57986E-02    0.43534E-06   -0.83919E-02    0.20269E-09    0.25208E-07   -0.66326E-10
  4896    0.20481E+00    0.57726E-02    0.43483E-06   -0.83384E-02    0.20259E-09    0.25200E-07   -0.66669E-10
  4897    0.20447E+00    0.57470E-02    0.43431E-06   -0.82854E-02    0.20249E-09    0.25192E-07   -0.66999E-10
  4898    0.20411E+00    0.57215E-02    0.43380E-06   -0.82329E-02    0.20238E-09    0.25185E-07   -0.67317E-10
  4899    0.20375E+00    0.56963E-02    0.43329E-06   -0.81795E-02    0.20228E-09    0.25177E-07   -0.67622E-10
  4900    0.20341E+00    0.56713E-02    0.43277E-06   -0.81259E-02    0.20218E-09    0.25169E-07   -0.67915E-10
  4901    0.20304E+00    0.56466E-02    0.43226E-06   -0.80713E-02    0.20207E-09    0.25161E-07   -0.68196E-10
  4902    0.20268E+00    0.56222E-02    0.43175E-06   -0.80180E-02    0.20197E-09    0.25153E-07   -0.68464E-10
  4903    0.20232E+00    0.55980E-02    0.43124E-06   -0.79646E-02    0.20187E-09    0.25145E-07   -0.68719E-10
  4904    0.20195E+00    0.55740E-02    0.43073E-06   -0.79088E-02    0.20176E-09    0.25137E-07   -0.68962E-10
  4905    0.20158E+00    0.55503E-02    0.43022E-06   -0.78550E-02    0.20166E-09    0.25129E-07   -0.69193E-10
  4906    0.20123E+00    0.55268E-02    0.42971E-06   -0.78010E-02    0.20156E-09    0.25121E-07   -0.69410E-10
  4907    0.20086E+00    0.55037E-02    0.42920E-06   -0.77461E-02    0.20145E-09    0.25113E-07   -0.69616E-10
  4908    0.20049E+00    0.54807E-02    0.42869E-06   -0.76941E-02    0.20135E-09    0.25105E-07   -0.69808E-10
  4909    0.20012E+00    0.54580E-02    0.42818E-06   -0.76396E-02    0.20125E-09    0.25097E-07   -0.69988E-10
  4910    0.19974E+00    0.54356E-02    0.42767E-06   -0.75864E-02    0.20115E-09    0.25089E-07   -0.70156E-10
  4911    0.19937E+00    0.54134E-02    0.42717E-06   -0.75316E-02    0.20104E-09    0.25081E-07   -0.70310E-10
  4912    0.19899E+00    0.53915E-02    0.42666E-06   -0.74781E-02    0.20094E-09    0.25073E-07   -0.70452E-10
  4913    0.19862E+00    0.53698E-02    0.42615E-06   -0.74237E-02    0.20084E-09    0.25065E-07   -0.70581E-10
  4914    0.19824E+00    0.53484E-02    0.42565E-06   -0.73699E-02    0.20074E-09    0.25057E-07   -0.70698E-10
  4915    0.19786E+00    0.53272E-02    0.42514E-06   -0.73167E-02    0.20063E-09    0.25049E-07   -0.70802E-10
  4916    0.19748E+00    0.53063E-02    0.42463E-06   -0.72626E-02    0.20053E-09    0.25041E-07   -0.70893E-10
  4917    0.19709E+00    0.52856E-02    0.42413E-06   -0.72083E-02    0.20043E-09    0.25032E-07   -0.70971E-10
  4918    0.19671E+00    0.52651E-02    0.42362E-06   -0.71554E-02    0.20033E-09    0.25024E-07   -0.71036E-10
  4919    0.19632E+00    0.52449E-02    0.42312E-06   -0.71023E-02    0.20023E-09    0.25016E-07   -0.71089E-10
  4920    0.19594E+00    0.52250E-02    0.42262E-06   -0.70483E-02    0.20012E-09    0.25008E-07   -0.71128E-10
  4921    0.19554E+00    0.52053E-02    0.42211E-06   -0.69941E-02    0.20002E-09    0.24999E-07   -0.71155E-10
  4922    0.19515E+00    0.51858E-02    0.42161E-06   -0.69413E-02    0.19992E-09    0.24991E-07   -0.71169E-10
  4923    0.19475E+00    0.51666E-02    0.42111E-06   -0.68884E-02    0.19982E-09    0.24983E-07   -0.71170E-10
  4924    0.19437E+00    0.51476E-02    0.42061E-06   -0.68361E-02    0.19972E-09    0.24974E-07   -0.71158E-10
  4925    0.19397E+00    0.51288E-02    0.42010E-06   -0.67821E-02    0.19962E-09    0.24966E-07   -0.71133E-10
  4926    0.19358E+00    0.51104E-02    0.41960E-06   -0.67302E-02    0.19951E-09    0.24957E-07   -0.71095E-10
  4927    0.19318E+00    0.50921E-02    0.41910E-06   -0.66782E-02    0.19941E-09    0.24949E-07   -0.71044E-10
  4928    0.19280E+00    0.50741E-02    0.41860E-06   -0.66260E-02    0.19931E-09    0.24940E-07   -0.70980E-10
  4929    0.19239E+00    0.50563E-02    0.41810E-06   -0.65745E-02    0.19921E-09    0.24932E-07   -0.70903E-10
  4930    0.19199E+00    0.50387E-02    0.41760E-06   -0.65228E-02    0.19911E-09    0.24923E-07   -0.70812E-10
  4931    0.19160E+00    0.50214E-02    0.41710E-06   -0.64718E-02    0.19901E-09    0.24914E-07   -0.70709E-10
  4932    0.19121E+00    0.50043E-02    0.41661E-06   -0.64206E-02    0.19891E-09    0.24906E-07   -0.70593E-10
  4933    0.19080E+00    0.49874E-02    0.41611E-06   -0.63700E-02    0.19881E-09    0.24897E-07   -0.70463E-10
  4934    0.19040E+00    0.49708E-02    0.41561E-06   -0.63193E-02    0.19870E-09    0.24888E-07   -0.70320E-10
  4935    0.19001E+00    0.49544E-02    0.41511E-06   -0.62699E-02    0.19860E-09    0.24879E-07   -0.70164E-10
  4936    0.18960E+00    0.49381E-02    0.41462E-06   -0.62197E-02    0.19850E-09    0.24871E-07   -0.69995E-10
  4937    0.18920E+00    0.49221E-02    0.41412E-06   -0.61709E-02    0.19840E-09    0.24862E-07   -0.69813E-10
  4938    0.18880E+00    0.49064E-02    0.41362E-06   -0.61219E-02    0.19830E-09    0.24853E-07   -0.69617E-10
  4939    0.18840E+00    0.48906E-02    0.41313E-06   -0.60729E-02    0.19820E-09    0.24844E-07   -0.69408E-10
  4940    0.18800E+00    0.48753E-02    0.41263E-06   -0.60252E-02    0.19810E-09    0.24835E-07   -0.69186E-10
  4941    0.18759E+00    0.48601E-02    0.41214E-06   -0.59773E-02    0.19800E-09    0.24826E-07   -0.68951E-10
  4942    0.18719E+00    0.48452E-02    0.41164E-06   -0.59302E-02    0.19790E-09    0.24817E-07   -0.68702E-10
  4943    0.18679E+00    0.48305E-02    0.41115E-06   -0.58836E-02    0.19780E-09    0.24808E-07   -0.68440E-10
  4944    0.18639E+00    0.48160E-02    0.41066E-06   -0.58369E-02    0.19770E-09    0.24798E-07   -0.68164E-10
  4945    0.18599E+00    0.48019E-02    0.41016E-06   -0.57917E-02    0.19760E-09    0.24789E-07   -0.67875E-10
  4946    0.18559E+00    0.47877E-02    0.40967E-06   -0.57448E-02    0.19750E-09    0.24780E-07   -0.67573E-10
  4947    0.18519E+00    0.47738E-02    0.40918E-06   -0.57008E-02    0.19740E-09    0.24771E-07   -0.67257E-10
  4948    0.18479E+00    0.47602E-02    0.40869E-06   -0.56559E-02    0.19730E-09    0.24761E-07   -0.66928E-10
  4949    0.18438E+00    0.47467E-02    0.40820E-06   -0.56131E-02    0.19720E-09    0.24752E-07   -0.66585E-10
  4950    0.18398E+00    0.47334E-02    0.40770E-06   -0.55694E-02    0.19710E-09    0.24742E-07   -0.66229E-10
  4951    0.18359E+00    0.47203E-02    0.40721E-06   -0.55270E-02    0.19700E-09    0.24733E-07   -0.65859E-10
  4952    0.18319E+00    0.47073E-02    0.40672E-06   -0.54842E-02    0.19690E-09    0.24723E-07   -0.65476E-10
  4953    0.18278E+00    0.46945E-02    0.40623E-06   -0.54424E-02    0.19680E-09    0.24714E-07   -0.65080E-10
  4954    0.18239E+00    0.46819E-02    0.40574E-06   -0.54013E-02    0.19670E-09    0.24704E-07   -0.64672E-10
  4955    0.18200E+00    0.46696E-02    0.40526E-06   -0.53610E-02    0.19660E-09    0.24694E-07   -0.64252E-10
  4956    0.18159E+00    0.46573E-02    0.40477E-06   -0.53205E-02    0.19650E-09    0.24685E-07   -0.63819E-10
  4957    0.18120E+00    0.46454E-02    0.40428E-06   -0.52808E-02    0.19640E-09    0.24675E-07   -0.63376E-10
  4958    0.18080E+00    0.46335E-02    0.40379E-06   -0.52419E-02    0.19630E-09    0.24665E-07   -0.62921E-10
  4959    0.18041E+00    0.46219E-02    0.40331E-06   -0.52035E-02    0.19620E-09    0.24655E-07   -0.62455E-10
  4960    0.18001E+00    0.46105E-02    0.40282E-06   -0.51658E-02    0.19610E-09    0.24645E-07   -0.61979E-10
  4961    0.17962E+00    0.45992E-02    0.40233E-06   -0.51280E-02    0.19600E-09    0.24635E-07   -0.61493E-10
  4962    0.17922E+00    0.45881E-02    0.40185E-06   -0.50916E-02    0.19590E-09    0.24625E-07   -0.60997E-10
  4963    0.17883E+00    0.45772E-02    0.40136E-06   -0.50550E-02    0.19580E-09    0.24615E-07   -0.60491E-10
  4964    0.17844E+00    0.45664E-02    0.40088E-06   -0.50190E-02    0.19570E-09    0.24605E-07   -0.59977E-10
  4965    0.17805E+00    0.45560E-02    0.40039E-06   -0.49834E-02    0.19561E-09    0.24595E-07   -0.59453E-10
  4966    0.17766E+00    0.45455E-02    0.39991E-06   -0.49486E-02    0.19551E-09    0.24585E-07   -0.58922E-10
  4967    0.17726E+00    0.45354E-02    0.39942E-06   -0.49142E-02    0.19541E-09    0.24574E-07   -0.58382E-10
  4968    0.17687E+00    0.45254E-02    0.39894E-06   -0.48804E-02    0.19531E-09    0.24564E-07   -0.57834E-10
  4969    0.17648E+00    0.45156E-02    0.39846E-06   -0.48469E-02    0.19521E-09    0.24554E-07   -0.57280E-10
  4970    0.17608E+00    0.45059E-02    0.39798E-06   -0.48141E-02    0.19511E-09    0.24543E-07   -0.56718E-10
  4971    0.17569E+00    0.44965E-02    0.39749E-06   -0.47817E-02    0.19501E-09    0.24533E-07   -0.56149E-10
  4972    0.17529E+00    0.44871E-02    0.39701E-06   -0.47498E-02    0.19491E-09    0.24522E-07   -0.55574E-10
  4973    0.17491E+00    0.44781E-02    0.39653E-06   -0.47182E-02    0.19482E-09    0.24512E-07   -0.54993E-10
  4974    0.17451E+00    0.44691E-02    0.39605E-06   -0.46874E-02    0.19472E-09    0.24501E-07   -0.54407E-10
  4975    0.17412E+00    0.44603E-02    0.39557E-06   -0.46569E-02    0.19462E-09    0.24491E-07   -0.53815E-10
  4976    0.17373E+00    0.44517E-02    0.39509E-06   -0.46268E-02    0.19452E-09    0.24480E-07   -0.53218E-10
  4977    0.17334E+00    0.44433E-02    0.39461E-06   -0.45971E-02    0.19442E-09    0.24469E-07   -0.52616E-10
  4978    0.17295E+00    0.44351E-02    0.39413E-06   -0.45680E-02    0.19432E-09    0.24459E-07   -0.52010E-10
  4979    0.17257E+00    0.44270E-02    0.39365E-06   -0.45392E-02    0.19423E-09    0.24448E-07   -0.51401E-10
  4980    0.17218E+00    0.44190E-02    0.39318E-06   -0.45107E-02    0.19413E-09    0.24437E-07   -0.50787E-10
  4981    0.17179E+00    0.44112E-02    0.39270E-06   -0.44828E-02    0.19403E-09    0.24426E-07   -0.50170E-10
  4982    0.17141E+00    0.44036E-02    0.39222E-06   -0.44554E-02    0.19393E-09    0.24415E-07   -0.49551E-10
  4983    0.17102E+00    0.43962E-02    0.39174E-06   -0.44284E-02    0.19383E-09    0.24404E-07   -0.48928E-10
  4984    0.17062E+00    0.43888E-02    0.39127E-06   -0.44018E-02    0.19374E-09    0.24393E-07   -0.48304E-10
  4985    0.17024E+00    0.43816E-02    0.39079E-06   -0.43754E-02    0.19364E-09    0.24382E-07   -0.47677E-10
  4986    0.16984E+00    0.43746E-02    0.39032E-06   -0.43496E-02    0.19354E-09    0.24371E-07   -0.47049E-10
  4987    0.16946E+00    0.43678E-02    0.38984E-06   -0.43242E-02    0.19344E-09    0.24360E-07   -0.46420E-10
  4988    0.16908E+00    0.43612E-02    0.38937E-06   -0.42991E-02    0.19335E-09    0.24349E-07   -0.45790E-10
  4989    0.16868E+00    0.43546E-02    0.38889E-06   -0.42745E-02    0.19325E-09    0.24337E-07   -0.45159E-10
  4990    0.16829E+00    0.43481E-02    0.38842E-06   -0.42502E-02    0.19315E-09    0.24326E-07   -0.44528E-10
  4991    0.16791E+00    0.43419E-02    0.38795E-06   -0.42262E-02    0.19305E-09    0.24315E-07   -0.43898E-10
  4992    0.16752E+00    0.43358E-02    0.38747E-06   -0.42027E-02    0.19296E-09    0.24304E-07   -0.43267E-10
  4993    0.16713E+00    0.43299E-02    0.38700E-06   -0.41795E-02    0.19286E-09    0.24292E-07   -0.42638E-10
  4994    0.16674E+00    0.43239E-02    0.38653E-06   -0.41565E-02    0.19276E-09    0.24281E-07   -0.42010E-10
  4995    0.16636E+00    0.43182E-02    0.38606E-06   -0.41341E-02    0.19266E-09    0.24269E-07   -0.41383E-10
  4996    0.16597E+00    0.43127E-02    0.38559E-06   -0.41118E-02    0.19257E-09    0.24258E-07   -0.40758E-10
  4997    0.16560E+00    0.43072E-02    0.38512E-06   -0.40898E-02    0.19247E-09    0.24246E-07   -0.40135E-10
  4998    0.16520E+00    0.43018E-02    0.38465E-06   -0.40681E-02    0.19237E-09    0.24235E-07   -0.39515E-10
  4999    0.16482E+00    0.42965E-02    0.38418E-06   -0.40466E-02    0.19228E-09    0.24223E-07   -0.38898E-10
  5000    0.16442E+00    0.42916E-02    0.38371E-06   -0.40256E-02    0.19218E-09    0.24211E-07   -0.38283E-10
  5001    0.16404E+00    0.42865E-02    0.38324E-06   -0.40047E-02    0.19208E-09    0.24200E-07   -0.37673E-10
  5002    0.16364E+00    0.42817E-02    0.38277E-06   -0.39842E-02    0.19199E-09    0.24188E-07   -0.37066E-10
  5003    0.16326E+00    0.42770E-02    0.38230E-06   -0.39640E-02    0.19189E-09    0.24176E-07   -0.36462E-10
  5004    0.16288E+00    0.42723E-02    0.38184E-06   -0.39440E-02    0.19179E-09    0.24164E-07   -0.35862E-10
  5005    0.16249E+00    0.42678E-02    0.38137E-06   -0.39244E-02    0.19170E-09    0.24152E-07   -0.35266E-10
  5006    0.16211E+00    0.42633E-02    0.38090E-06   -0.39050E-02    0.19160E-09    0.24140E-07   -0.34673E-10
  5007    0.16173E+00    0.42590E-02    0.38044E-06   -0.38860E-02    0.19150E-09    0.24129E-07   -0.34083E-10
  5008    0.16134E+00    0.42549E-02    0.37997E-06   -0.38673E-02    0.19141E-09    0.24117E-07   -0.33497E-10
  5009    0.16096E+00    0.42507E-02    0.37951E-06   -0.38489E-02    0.19131E-09    0.24105E-07   -0.32914E-10
  5010    0.16058E+00    0.42467E-02    0.37904E-06   -0.38307E-02    0.19121E-09    0.24092E-07   -0.32335E-10
  5011    0.16018E+00    0.42428E-02    0.37858E-06   -0.38130E-02    0.19112E-09    0.24080E-07   -0.31760E-10
  5012    0.15981E+00    0.42391E-02    0.37811E-06   -0.37956E-02    0.19102E-09    0.24068E-07   -0.31187E-10
  5013    0.15942E+00    0.42355E-02    0.37765E-06   -0.37784E-02    0.19093E-09    0.24056E-07   -0.30619E-10
  5014    0.15904E+00    0.42319E-02    0.37719E-06   -0.37617E-02    0.19083E-09    0.24044E-07   -0.30053E-10
  5015    0.15866E+00    0.42283E-02    0.37673E-06   -0.37453E-02    0.19073E-09    0.24032E-07   -0.29491E-10
  5016    0.15827E+00    0.42249E-02    0.37626E-06   -0.37291E-02    0.19064E-09    0.24019E-07   -0.28933E-10
  5017    0.15790E+00    0.42216E-02    0.37580E-06   -0.37135E-02    0.19054E-09    0.24007E-07   -0.28378E-10
  5018    0.15751E+00    0.42183E-02    0.37534E-06   -0.36980E-02    0.19045E-09    0.23995E-07   -0.27826E-10
  5019    0.15713E+00    0.42151E-02    0.37488E-06   -0.36831E-02    0.19035E-09    0.23982E-07   -0.27278E-10
  5020    0.15676E+00    0.42120E-02    0.37442E-06   -0.36684E-02    0.19026E-09    0.23970E-07   -0.26733E-10
  5021    0.15637E+00    0.42090E-02    0.37396E-06   -0.36540E-02    0.19016E-09    0.23957E-07   -0.26191E-10
  5022    0.15601E+00    0.42061E-02    0.37350E-06   -0.36399E-02    0.19006E-09    0.23945E-07   -0.25653E-10
  5023    0.15563E+00    0.42031E-02    0.37304E-06   -0.36263E-02    0.18997E-09    0.23932E-07   -0.25118E-10
  5024    0.15525E+00    0.42003E-02    0.37258E-06   -0.36131E-02    0.18987E-09    0.23920E-07   -0.24587E-10
  5025    0.15489E+00    0.41977E-02    0.37213E-06   -0.36002E-02    0.18978E-09    0.23907E-07   -0.24058E-10
  5026    0.15450E+00    0.41950E-02    0.37167E-06   -0.35875E-02    0.18968E-09    0.23895E-07   -0.23534E-10
  5027    0.15413E+00    0.41925E-02    0.37121E-06   -0.35754E-02    0.18959E-09    0.23882E-07   -0.23012E-10
  5028    0.15376E+00    0.41900E-02    0.37076E-06   -0.35636E-02    0.18949E-09    0.23869E-07   -0.22494E-10
  5029    0.15338E+00    0.41874E-02    0.37030E-06   -0.35521E-02    0.18940E-09    0.23857E-07   -0.21979E-10
  5030    0.15302E+00    0.41850E-02    0.36984E-06   -0.35409E-02    0.18930E-09    0.23844E-07   -0.21467E-10
  5031    0.15265E+00    0.41828E-02    0.36939E-06   -0.35302E-02    0.18921E-09    0.23831E-07   -0.20958E-10
  5032    0.15227E+00    0.41804E-02    0.36893E-06   -0.35198E-02    0.18911E-09    0.23818E-07   -0.20453E-10
  5033    0.15191E+00    0.41781E-02    0.36848E-06   -0.35097E-02    0.18902E-09    0.23805E-07   -0.19951E-10
  5034    0.15154E+00    0.41760E-02    0.36803E-06   -0.35002E-02    0.18892E-09    0.23792E-07   -0.19452E-10
  5035    0.15118E+00    0.41738E-02    0.36757E-06   -0.34909E-02    0.18883E-09    0.23779E-07   -0.18957E-10
  5036    0.15081E+00    0.41717E-02    0.36712E-06   -0.34820E-02    0.18873E-09    0.23766E-07   -0.18465E-10
  5037    0.15044E+00    0.41696E-02    0.36667E-06   -0.34734E-02    0.18864E-09    0.23753E-07   -0.17976E-10
  5038    0.15008E+00    0.41676E-02    0.36621E-06   -0.34653E-02    0.18855E-09    0.23740E-07   -0.17490E-10
  5039    0.14972E+00    0.41657E-02    0.36576E-06   -0.34574E-02    0.18845E-09    0.23727E-07   -0.17007E-10
  5040    0.14936E+00    0.41637E-02    0.36531E-06   -0.34499E-02    0.18836E-09    0.23714E-07   -0.16528E-10
  5041    0.14899E+00    0.41617E-02    0.36486E-06   -0.34429E-02    0.18826E-09    0.23701E-07   -0.16051E-10
  5042    0.14863E+00    0.41598E-02    0.36441E-06   -0.34362E-02    0.18817E-09    0.23688E-07   -0.15578E-10
  5043    0.14827E+00    0.41580E-02    0.36396E-06   -0.34298E-02    0.18807E-09    0.23675E-07   -0.15108E-10
  5044    0.14793E+00    0.41562E-02    0.36351E-06   -0.34238E-02    0.18798E-09    0.23661E-07   -0.14641E-10
  5045    0.14756E+00    0.41543E-02    0.36306E-06   -0.34180E-02    0.18789E-09    0.23648E-07   -0.14178E-10
  5046    0.14720E+00    0.41526E-02    0.36261E-06   -0.34128E-02    0.18779E-09    0.23635E-07   -0.13717E-10
  5047    0.14686E+00    0.41508E-02    0.36217E-06   -0.34078E-02    0.18770E-09    0.23622E-07   -0.13260E-10
  5048    0.14649E+00    0.41490E-02    0.36172E-06   -0.34031E-02    0.18760E-09    0.23608E-07   -0.12805E-10
  5049    0.14615E+00    0.41472E-02    0.36127E-06   -0.33988E-02    0.18751E-09    0.23595E-07   -0.12354E-10
  5050    0.14580E+00    0.41455E-02    0.36082E-06   -0.33949E-02    0.18742E-09    0.23581E-07   -0.11906E-10
  5051    0.14545E+00    0.41437E-02    0.36038E-06   -0.33912E-02    0.18732E-09    0.23568E-07   -0.11461E-10
  5052    0.14510E+00    0.41420E-02    0.35993E-06   -0.33880E-02    0.18723E-09    0.23554E-07   -0.11019E-10
  5053    0.14475E+00    0.41403E-02    0.35949E-06   -0.33851E-02    0.18713E-09    0.23541E-07   -0.10580E-10
  5054    0.14440E+00    0.41386E-02    0.35904E-06   -0.33825E-02    0.18704E-09    0.23527E-07   -0.10144E-10
  5055    0.14406E+00    0.41369E-02    0.35860E-06   -0.33802E-02    0.18695E-09    0.23514E-07   -0.97111E-11
  5056    0.14370E+00    0.41352E-02    0.35815E-06   -0.33782E-02    0.18685E-09    0.23500E-07   -0.92812E-11
  5057    0.14338E+00    0.41335E-02    0.35771E-06   -0.33765E-02    0.18676E-09    0.23487E-07   -0.88544E-11
  5058    0.14303E+00    0.41318E-02    0.35726E-06   -0.33751E-02    0.18667E-09    0.23473E-07   -0.84306E-11
  5059    0.14269E+00    0.41300E-02    0.35682E-06   -0.33740E-02    0.18657E-09    0.23459E-07   -0.80098E-11
  5060    0.14236E+00    0.41282E-02    0.35638E-06   -0.33734E-02    0.18648E-09    0.23445E-07   -0.75920E-11
  5061    0.14202E+00    0.41264E-02    0.35594E-06   -0.33729E-02    0.18639E-09    0.23432E-07   -0.71772E-11
  5062    0.14169E+00    0.41247E-02    0.35550E-06   -0.33727E-02    0.18629E-09    0.23418E-07   -0.67654E-11
  5063    0.14134E+00    0.41229E-02    0.35505E-06   -0.33729E-02    0.18620E-09    0.23404E-07   -0.63565E-11
  5064    0.14102E+00    0.41211E-02    0.35461E-06   -0.33733E-02    0.18611E-09    0.23390E-07   -0.59506E-11
  5065    0.14068E+00    0.41192E-02    0.35417E-06   -0.33741E-02    0.18601E-09    0.23376E-07   -0.55476E-11
  5066    0.14035E+00    0.41174E-02    0.35373E-06   -0.33750E-02    0.18592E-09    0.23363E-07   -0.51476E-11
  5067    0.14003E+00    0.41155E-02    0.35329E-06   -0.33763E-02    0.18583E-09    0.23349E-07   -0.47505E-11
  5068    0.13970E+00    0.41136E-02    0.35286E-06   -0.33778E-02    0.18574E-09    0.23335E-07   -0.43563E-11
  5069    0.13936E+00    0.41116E-02    0.35242E-06   -0.33797E-02    0.18564E-09    0.23321E-07   -0.39650E-11
  5070    0.13905E+00    0.41097E-02    0.35198E-06   -0.33817E-02    0.18555E-09    0.23307E-07   -0.35766E-11
  5071    0.13873E+00    0.41077E-02    0.35154E-06   -0.33840E-02    0.18546E-09    0.23293E-07   -0.31911E-11
  5072    0.13840E+00    0.41056E-02    0.35110E-06   -0.33865E-02    0.18537E-09    0.23279E-07   -0.28085E-11
  5073    0.13808E+00    0.41035E-02    0.35067E-06   -0.33894E-02    0.18527E-09    0.23264E-07   -0.24288E-11
  5074    0.13777E+00    0.41014E-02    0.35023E-06   -0.33924E-02    0.18518E-09    0.23250E-07   -0.20519E-11
  5075    0.13745E+00    0.40992E-02    0.34979E-06   -0.33956E-02    0.18509E-09    0.23236E-07   -0.16778E-11
  5076    0.13715E+00    0.40970E-02    0.34936E-06   -0.33993E-02    0.18500E-09    0.23222E-07   -0.13067E-11
  5077    0.13682E+00    0.40948E-02    0.34892E-06   -0.34030E-02    0.18490E-09    0.23208E-07   -0.93831E-12
  5078    0.13651E+00    0.40925E-02    0.34849E-06   -0.34068E-02    0.18481E-09    0.23194E-07   -0.57278E-12
  5079    0.13620E+00    0.40900E-02    0.34806E-06   -0.34110E-02    0.18472E-09    0.23179E-07   -0.21006E-12
  5080    0.13590E+00    0.40876E-02    0.34762E-06   -0.34152E-02    0.18463E-09    0.23165E-07    0.14985E-12
  5081    0.13559E+00    0.40852E-02    0.34719E-06   -0.34199E-02    0.18454E-09    0.23151E-07    0.50697E-12
  5082    0.13528E+00    0.40826E-02    0.34676E-06   -0.34245E-02    0.18444E-09    0.23136E-07    0.86130E-12
  5083    0.13497E+00    0.40801E-02    0.34632E-06   -0.34294E-02    0.18435E-09    0.23122E-07    0.12129E-11
  5084    0.13467E+00    0.40775E-02    0.34589E-06   -0.34345E-02    0.18426E-09    0.23108E-07    0.15616E-11
  5085    0.13436E+00    0.40749E-02    0.34546E-06   -0.34397E-02    0.18417E-09    0.23093E-07    0.19077E-11
  5086    0.13405E+00    0.40721E-02    0.34503E-06   -0.34451E-02    0.18408E-09    0.23079E-07    0.22510E-11
  5087    0.13375E+00    0.40693E-02    0.34460E-06   -0.34507E-02    0.18398E-09    0.23064E-07    0.25915E-11
  5088    0.13346E+00    0.40665E-02    0.34417E-06   -0.34565E-02    0.18389E-09    0.23050E-07    0.29293E-11
  5089    0.13316E+00    0.40636E-02    0.34374E-06   -0.34623E-02    0.18380E-09    0.23035E-07    0.32644E-11
  5090    0.13287E+00    0.40607E-02    0.34331E-06   -0.34684E-02    0.18371E-09    0.23021E-07    0.35968E-11
  5091    0.13257E+00    0.40576E-02    0.34288E-06   -0.34745E-02    0.18362E-09    0.23006E-07    0.39265E-11
  5092    0.13228E+00    0.40544E-02    0.34245E-06   -0.34808E-02    0.18353E-09    0.22992E-07    0.42535E-11
  5093    0.13199E+00    0.40513E-02    0.34202E-06   -0.34871E-02    0.18344E-09    0.22977E-07    0.45778E-11
  5094    0.13170E+00    0.40480E-02    0.34160E-06   -0.34938E-02    0.18334E-09    0.22962E-07    0.48995E-11
  5095    0.13143E+00    0.40447E-02    0.34117E-06   -0.35004E-02    0.18325E-09    0.22948E-07    0.52184E-11
  5096    0.13113E+00    0.40413E-02    0.34074E-06   -0.35071E-02    0.18316E-09    0.22933E-07    0.55348E-11
  5097    0.13085E+00    0.40378E-02    0.34032E-06   -0.35140E-02    0.18307E-09    0.22918E-07    0.58484E-11
  5098    0.13057E+00    0.40342E-02    0.33989E-06   -0.35208E-02    0.18298E-09    0.22904E-07    0.61595E-11
  5099    0.13028E+00    0.40306E-02    0.33946E-06   -0.35279E-02    0.18289E-09    0.22889E-07    0.64679E-11
  5100    0.13000E+00    0.40269E-02    0.33904E-06   -0.35350E-02    0.18280E-09    0.22874E-07    0.67737E-11
  5101    0.12972E+00    0.40231E-02    0.33861E-06   -0.35421E-02    0.18271E-09    0.22859E-07    0.70769E-11
  5102    0.12945E+00    0.40193E-02    0.33819E-06   -0.35493E-02    0.18262E-09    0.22845E-07    0.73776E-11
  5103    0.12917E+00    0.40153E-02    0.33777E-06   -0.35565E-02    0.18253E-09    0.22830E-07    0.76756E-11
  5104    0.12889E+00    0.40112E-02    0.33734E-06   -0.35638E-02    0.18244E-09    0.22815E-07    0.79710E-11
  5105    0.12861E+00    0.40072E-02    0.33692E-06   -0.35712E-02    0.18234E-09    0.22800E-07    0.82639E-11
  5106    0.12834E+00    0.40030E-02    0.33650E-06   -0.35787E-02    0.18225E-09    0.22785E-07    0.85542E-11
  5107    0.12807E+00    0.39986E-02    0.33608E-06   -0.35860E-02    0.18216E-09    0.22770E-07    0.88420E-11
